text,label
hadeh apk buat orang kayak ini mah masak konsultasinya bayar bagaimana mau maju begini kasihan yang sdm rendah yang kayak mah okâ² saja,NEGATIVE
kenapa tidam bisa menghapus pesan ya?,NEGATIVE
dulu enggak bayar kayak sekarang baru unduh mau uninstal saja deh,NEGATIVE
murah tapi murahan!! baru kali ini kecewa sudah bayar sudah tertarik saldonya saat konsultasi sama dokternya tapi belum juga mulai konsultasi sudah ketutup otomatis duit di refund 14 hari kerja mending yang mau pakai apk ini pikir lagi baik baik mending halodok deh,NEGATIVE
baru pertama kali pakai aplikasi ini ketemu dengan salah satu dokter yang ramah dan konsultasi berjalan dengan lancar dan saya juga puas dengan jawabannya terimakasih banyak,POSITIVE
bagus bangt sangat membantu,POSITIVE
apk ini ok juga dan juga pak dokter baik dan ramah tapi sayang nya saat saya butuh obat tidak sesuai dari apotik nya jadi saya malas resep obat apa di kasih obat apotik nya lain,NEGATIVE
wah parah sih ini lagi konsultasi bilang mau menulis resep malah chat berakhir padahal masih 7 mnitan lagi,NEGATIVE
terimakasih haldoc,POSITIVE
praktis kalo mau berobat tanpa ribet harus keluar rumah sudah dari tahun 2020 berobat di halodoc anak aku juga berobat disini obat nya cocok dokter nya berpengalaman semua ðÿ,POSITIVE
sudah di bayar sama astra masa masih kena tagih biaya bayar pribadi,NEGATIVE
sangat membantu sekali dokternya jawab dengan jelas terimakasih klik dokter,POSITIVE
cepat aman praktis juga kalau malas pergi konsultasi langsung bisa di halodoc alhamdulillah dapat dokternya baik juga informatif banget sabar juga karena sering telat konsultasi halodoc oke bgtðÿ,POSITIVE
dokter nya sangat ramah dan selalu menjawab semua pertanyaan dengan baik,POSITIVE
dokter respek,POSITIVE
dok saya sering keringatan berlebihan saat mau tampil di depan umum apa solusix,NEGATIVE
suka karena menggunakan product kita juga appsnya hehe,POSITIVE
sudah 4 tahun pakai ini membantu sekali the best pokoknya,POSITIVE
saya sangat sering menggunakan halodoc untuk konsultasi tapi sudah 2x ini saya dapat pengalaman tidak enak saya sudah bayar 59rb bagi saya itu tidak sedikit tapi waktu 30 menit saya tidak cukup dan puas karena dokter yang slowrespon masih ada yang ingin saya tanya baik sakitnya atau obatnya tapi sesi sudah selesai tolong jangan 30 menit saja tapi lebih!,NEGATIVE
sangatlah membantu,POSITIVE
konsultasi tanpa ke rumah sakit,POSITIVE
baik dan ramah bagus kasih saran,POSITIVE
batas waktu konsultasi nya cepat banget dan dokternya lama baru balas dan jawabannya juga kurang memuaskan,NEGATIVE
bayar semua,NEGATIVE
kalau bisa jangan pernah pesan obat di alodokter karena pengalaman saya pesan obat langsung di alodokter diarahkan ke apotik k24 tiba tiba di cancel dan dana refund sebesar 570 harus menunggu 3hari mudah3an balik itu duit kalau sampai enggak balik benar benar aplikasi segede ini pelayanan nya amat sangat jelek dan lambat,NEGATIVE
knapa saya tidak bisa mendaftar di aplikasi dan aplikasi ini bilang token saya tidak cukup atau nomor hp saya tidak cukup padahal saya sudah berulang kali melakukan nya,NEGATIVE
saat selesai membayar muncul tulisan dokter sedang sibuk tapi saya tidak dapat notif kalo dokter sudah tidak sibuk dan saldo saya sudah terpotong,NEGATIVE
jelek kita tidak bisa bertanya lebih dari 4 kata chatx selalu hilang sendiri,NEGATIVE
baru kali ini instal aplikasi dokter onlen lihat ada sekalian fitur kalender kesuburan dan imunisasi benar benar membantu banget buat para perempuan ataupun ibu ibu,POSITIVE
klik dokter ini sangat cocok bila anda ada keluhan kesehatan,POSITIVE
doi kalah deh kalau soal fast respon dibanding dokter dokter di klikdokter pertama coba kget banget secepat itu membalasnya,POSITIVE
dokternya baik respon sangat cepat,POSITIVE
mantaaaaaap membantu sekali,POSITIVE
tidak rekomendet seperti di jawab oleh robot,NEGATIVE
dokternya enggak jelas sesi waktu habis dia lambat balas pas terakhir enggak dikasih resep obat apapun lah bagaimana????,NEGATIVE
gue pakai apk alodokter sudah dari lama banget sekitar 2 3tahunan dan sumpah gue baru kali ini kecewa sama aplikasinya sudah tebus obat malah obat nya belum datang2 sudah hubungin cal center tapi respon nya enggak jelas plis deh tolong banget ini memperbaiki ya aplikasi nya jangan kayak begini bikin kecewa parah akhirnya itu obat gue beli sendiri padahal gue sudah tebus obatnya tapi dari apk alodokter nya enggak konfirmasi2,NEGATIVE
sangat membantu sekali sudah berkali memakai aplikasi ini dokter nya sangat ramah dan penjelasan sangat jelas memuaskan metode pembayarannya pun sangat mudah,POSITIVE
konsultasi awal dengan dokter seperti chat dengan system,NEGATIVE
bagus banget cukup puas buat jawabannya dan cepat responnya,POSITIVE
dari tanggal 18 sampai 21 sudah maubl 3 hari dana refund saya masih belum masuk juga! parah sih pelayanannya enggak percaya lagi deh uang kalau direfund begini mending dilapak sebelah mahal sedikit tapindipercaya,NEGATIVE
saya puas dengan konsultasi ini tks,POSITIVE
terima kasih penjelasannya,POSITIVE
topq,POSITIVE
dikit dikit hiv dikit dikit aids dikit dikit herpes sepertinya isi nya korban hiv semua saya kasih tau daftar ambil antrian ke dokter tempat prakter melalui alodokter lebih mahal dari pada langsung ke tempat peraktek nya sangat sangat mahal,NEGATIVE
sudah bayar malah enggak bisa masuk mengakak amat nih aplikasi,NEGATIVE
pelayanan antar obatnya sangat mengecewakan pilih metode pengiriman instant yang estimasi seharusnya max 75menit tapi kenyataannya order dari jam 5 subuh sampaj jam 3 sore obat belum dikirim dengan alasan tidak ada driver itupun tidak ada konfirmasi apapun dari pihak halodoc setelah chat cust service baru dilakukan pengecekan dan sama saja tidak ada hasil hanya disarankan untuk pembatalan pesanan tidak rekomen!,NEGATIVE
pelayanan yang memuaskan trimaksih,POSITIVE
semoga anak lekas membaik dokternya sangat membantu dan menjelaskan secara rinci,POSITIVE
tidak membantu ingin berobat dari rumah tapi hanya sekedar konsultasi dan diberi resep surat sakit tidak pernah diberi dengan alasan kosong dari pusat atau apalah meskipun sudah ke beberapa dokter di aplikasi ini begitupun saat mau tebus resep surat sakit tidak diberi ujung2nya tetap harus ke klinik,NEGATIVE
dokternya sangat responsif enak diajak konsulnya,POSITIVE
penjalasannya sangat detail terimakasih dok,POSITIVE
habis konsultasi mau langsung nebus obat soalnya sudah enggak kuat sama menahan sakit eh malah 2x dong pengiriman saya dibatalkan tolong boleh diperbaiki lagi kami yang tinggal di pedalaman sulit buat mencari dokter ini sudah bagus ada aplikasinya eh malah obatnya yang susah,POSITIVE
dokter ramah dan sangat detail menjelaskan,POSITIVE
terimakasih halodoc sudah ada solusi untuk masalah kemarin saat di aplikasi harusnya 20 kapsul tapi dari apotek hanya dikirim 10 kapsul tadi pihak apotek sudah mengirimkan kembali kekurangan produk semoga menjadi pembelajaran bersama terimakasih,POSITIVE
aplikasi yang sangat membantu dalam mengetahui ilmu kesehatan respon dokternya juga cepat,POSITIVE
sangat membantu dalam hal pengobatan awal,POSITIVE
penjelasan nya sangat jelas ramah dok nya,POSITIVE
ekspektasi obat tidak sama dengan yang di resepkan,NEGATIVE
suka aplikasi ini bisa membantu sekali,POSITIVE
sangat membantu sekali dokter nya juga cepat tanggap baik dan ramah,POSITIVE
saya coba dulu semoga tidak mengecewakan seperti apk alodokter,NEGATIVE
gakan ragu buat selalu pilih klikdokter jadi telemed andalan,POSITIVE
bisa bertanya tentang kesehat,POSITIVE
aneh baru diperbarui malah suruh memasuki voucer auto uninstal,NEGATIVE
aplikasi sangat membantu berobat tidak perlu keluar rumah,POSITIVE
dokter nya ramah dan pelayanannya baik,POSITIVE
overal bagus tapi sayangnya pemilihan pengiriman sangat sangat buruk dan mengecewakan driver atas nama abu saheri driver marah marah enggak jelas sudah dijelasin alamat tapi emosi enggak jelas kapok banget galagi lagi terima kasih,NEGATIVE
informatif sangat membantu,POSITIVE
hahahaha tak kira gratis ternyata tetap ada cuannya,NEGATIVE
aplikasi yang sangat membantu sekali mampu membantu solusi kesehatan pada diri saya dan sangat terpercaya,POSITIVE
penjelasan jelas mudah di pahami dan sangat ramah dokernya,POSITIVE
pengiriman obatnya lelet,NEGATIVE
sekarang chat dokter umum saja bertarif padahal dulu gratis,NEGATIVE
pelayanan ramah dan infomatif,POSITIVE
berobat praktis cepat dan tepat ditangani oleh dokter yang berpengalaman dan profesional,POSITIVE
chatan sama dokter buat lega,POSITIVE
sangat memabntu dan harga tidak terlalu mahal,POSITIVE
enggak bermanfaat,NEGATIVE
saya kasih bintang dua dulu mohon diperbaiki bug nya saya sudah memasukan nomor telpon dengan benar tetapi mengapa tetap tidak bisa? dan saya sudah mengecek email saya juga tidak bisa padahal sudah benar semua? dimohonkan hilang kan bug ini karena saya agak risih dengan bug,NEGATIVE
apk enggak jelas jawabnya setengah setengah,NEGATIVE
pengalaman konseling pertama saya berjalan sesuai dengan apa yang saya harapkan,POSITIVE
respon dokter nya lama katanya selalu sedia 24 jam,NEGATIVE
dokter nya bisa menghilang kan kegalauanku top deh,POSITIVE
diresepkan oleh dokter obat komix yang harga di k24 rp1800 pcs lalu diinvoice rp16500 setelah dikirim saya hanya dapat 1 pcs dan tertera dari apotek tulisan 3x1 jadi saya harus makan 1 sachet komix dibagi 3 ? difollow up ke cs alodokter katanya itu sudah benar informasi yang tidak masuk akal dan merugikan obat yang dikasih kan kurang dan tidak sesuai harga respon cs lambat dan sangat tidak memuaskan malah ngebalikin ke customer?,NEGATIVE
aplikasi penipuan ini ditunggu2 obat yang dipesan eh ternyata malah resep yang dikasi harga mahal lagi costumer service enggak ada aduh nyesal instalnya,NEGATIVE
pas konsultan saya sudah mengajukan pertanyaan tapi tidak mendapatkan jawaban sampai sesi pertanyaan habis aduh rugi bayar konsultan tidak mendapatkan jawaban,NEGATIVE
nanti saya ganti kalau sudah ada kejelasan mencari riwayat pesanan obat tidak muncul ya padahal saya sudah bayar tidak tau itu obat dikirim apa enggak soalnya enggak ada riwayat transaksinya enggak muncul harganya lumayan loh saya tunggu 3 hari kedepan,NEGATIVE
dulu bagus sekarang kok begini ya menunggu jawaban hampir setengah jam enggak ada balasan juga uninstal,NEGATIVE
sangat membantu kuliah saya,POSITIVE
jawaban jelas,POSITIVE
masih mencoba semoga cocok dan berkelanjutan,POSITIVE
bagus sih 24 jam ada dokter yang jawab tapi sayangnya enggak bisa upload foto harus berbayar yang enggak semua orang paham cara pembayaran nya semoga di depan lebih baik lagi untuk foto nya karena lebih mudah untuk bantu pengobatan vonis sakit nya payah lagi sudah mengetik chat kirim tapi menghilang enggak muncul terus chat yang live juga hilang saat sesi sudah habis padahal ada nama obat yang belum lupa namanya pengin buka lagi buat di beli nya,NEGATIVE
sudah beberapa kali menggunakan alodok dan selalu puas dengan dokternya responnya cepat sat set enggak pakai lama,POSITIVE
membantu meski agak butuh waktu terima kasih,POSITIVE
sejauh ini sangat membantu,NEGATIVE
aplikasi kurang bagus,NEGATIVE
kenapa halodoc enggak bisa di gunakan karena masalah jaringan padahal internet kencang bagaimana solusi nya?,POSITIVE
penjelasn dokter nya memuas kan,POSITIVE
waduh verifikasi nih hehe,NEGATIVE
bagus dan sangat membantu,POSITIVE
jos mantap murah biaya konsultasi alhamdulilah,POSITIVE
saya consultasi melalui cet jawabnya lama banget harus menunggu 30 menit baru di balas sama saja lama,NEGATIVE
saya sangat terbantu dengan aplikasi ini dan dokternya rata rata baik walau kadang dah dokter yang songong main tutup dan akhiri perbincangan,POSITIVE
download aplikasi lain saja cukup kecewa,NEGATIVE
awalnya cuman membantu sales doang promosiin alodokter di pinggir jalan kok jadi atm saya autodebet sendiri kepotong terus dan saya enggak pernah ada konsultasi sama aplikasi ini niat saya hanya membantu sales nya karena main target katanya ini aplikasi enggak jelas,NEGATIVE
sudah pilih dokter aktif sudah transfer eh dokternya selesai sesinya dan uang enggak kembaliðÿ ðÿ ðÿ ðÿ,NEGATIVE
apk sampah!! mana yang katanya 24jam? pesanan saya belum sampai juga!! padahal pakai yang exspres,NEGATIVE
kurang rekomendasi,NEGATIVE
gue mau review web dari halodoc sangat terkesan murahan seharusnya tidak ada adsense dari google tapi ternyata di memasuki script iklan demi duit receh,NEGATIVE
waduh ini kenapa ya saya sudah bayar ketika saya mau kirim chat saya malah tidak bisa bagaimana dong ini,NEGATIVE
dokternya ramah dan merespon baik semua yang saya utarakan terimakasih dokter,POSITIVE
penjelasan dokter sangat lengkap dan jelas,POSITIVE
terima kasih atas bantuan,POSITIVE
aku suka,POSITIVE
aku instal halodoc karena mau pakai konsultasi haloskin sebelumya sudah konsultasi sama dokter spesialis kulit berhubung konsultasi gratis jadi aku coba eh malah error setiap mau upload foto aplikasinya tertutup halodoc telah berhenti dan itu terus terusan walau sudah ku instal uninstal sudah ku laporkan cs tapi belum ada kelanjutan apalagi sekarang pakai antibiotik takut resistensi jadi mohon bantuan sarannya ðÿ,NEGATIVE
terbantu sekali saat tidak bisa ke rs karena berbagai hal,POSITIVE
ternyata berbayar mau chat doang lagi sakit enggak mampu ke dokter harus nya ini gratis kalo sama saja bayar 50rb sama dengan pergi ke puskesmas,NEGATIVE
saya sudah bayar tapi respon dokter sangat lambat,NEGATIVE
lumayan meski agak lama tinggal menunggu kasiat obatnya,NEGATIVE
sangat membantu saat tidak bisa pergi ke dokter dan memerlukan konsultasi membeli obat dari rumah,POSITIVE
sangat membantu mudah dipahami ramah,POSITIVE
dokternya ok komunikatif fast respon,POSITIVE
dokternya baik ramah jelas dan buat tenang,POSITIVE
dojternya ramah dan obat yang dikasih itu manjur banget,POSITIVE
aplikasi enggak guna banget sudah bayar sudah menunggu respon dokter sampai â½ jam enggak ada respon tauâ² gagal cuma refund doang menunggu 14 hari gila parah,NEGATIVE
bertanya saja bayar cuih,NEGATIVE
masih bagusan alodokter dia jelas mau konsultasi ini itu di kasih ke dokter yang memang dispesialis yang dibutuhkan kalo ini bertanya ini itu dokternya enggak jelas yang selalu pada akhirnya suruh kosul ke dokter langsung hadeh kalo punya duit juga gaakan instal aplikasi beginian setidaknya buat para dokter harusnya bisa memberikan sedikit tips untuk keluhan yang disampaikan kalo hanya menyarankan pergi ke dokter secara langsung itu percuma bikin aplikasi beginian,NEGATIVE
luar biasa penjelasan nya,POSITIVE
puas dan lega rasanya sudah sharing,POSITIVE
dok saya sering bingung dalam mengambil keputusan selalu salah,POSITIVE
semoga saja dokter yang mangkal di aplikasi ini ready 24 jam seperti intalasi gawat darurat dan disini bisa di sebut instalasi darurat chat,POSITIVE
alright,POSITIVE
sudah buat akun waktu mau bayar nya enggak bisa jadi rada malas sudah mengikuti petunjuk juga enggak bisa saran saya bikin virtual akun yang benar lah masa enggak bisa mulu atau bisa tambahkan fitur bisa pakai pulsa transaksi saja enggak bisa bagaimana mau konsultasi masa harus ke atm maaf ya saya uninstal,NEGATIVE
selalu baik pelayanannya,NEGATIVE
chat di batas 30 menit tidak ada respon apapun dari dokter enggak lagi deh pakai aplikasi halodok sangat kecewa buang buang uang,NEGATIVE
dokternya baik ramah dan cantik saya sangat puas banget konsultasi dengan dokter astrid di halodoc terimakasih dokter,POSITIVE
dulu sih iya bagus chat dokter gratis dikasih tau cara2 penanganannya kok sekarang sudah mah bayar 13k mau chat dokter kolom keyboard saja enggak ada anjir aneh banget bagaimana mau mengetik malah kayak chat sama bot,NEGATIVE
konsultasinya bentar banget,NEGATIVE
respon dokter bagus tapi pengiriman obat sangat lama obat sudah seminggu belum dikirim padahal banyak pasien yang membutuhkan obat saat itu juga,NEGATIVE
informatif dan mengedukasi kami yang minim pengetahuan tentang penyakit dan kesehatan,POSITIVE
setiap dokter nya rata rata ramah dan cepat tanggap,POSITIVE
pengiriman sangat cepat driver sangat ramah terimakasih,POSITIVE
dokter menjalaskan cukup detail,POSITIVE
saya chat dokter di ap ini dan diberi resep tapi saat saya perbedaan total pesanan dengan total pesanan yang ditampilkan di ap ini kemudian ongkirnya juga berbeda dengan hitungan saya,NEGATIVE
sangat baik dan sangat membantu dokter nya pun sangat baik dan sangat dapat di pahami,POSITIVE
aplikasi apa nih iyuuuh sudah byr tapi responnya enggak memuaskan,NEGATIVE
terimakasih dok semoga dikuatkan niat saya untuk berobat lebih lanjut meskipun begitu sulit menyakinkan diri sejak kemarin,POSITIVE
kacau sekarang lama banget ngirimnya pas tanya cs csnya tidur enggak jawabâ²,NEGATIVE
bagus kok cuma lama banget balas chatnya kadang sesi pertanyaan sudah habis waktunya tapi belum dijawab2 kenapa ya,NEGATIVE
bagus cuman kalo tebus obat datangnya lama dan kalo obatnya enggak ada pengembalian uangnya juga lama bisa 3 hari kasihan kalo orang yang enggak ada uang mau tebus ditempat lain jadi enggak bisa harus menunggu uang itu dikembalikan dulu,NEGATIVE
katanya gratis untuk chat dengan dokter umum tapi kenyataannya setelah diinstal malah berbayar semua apk enggak jelas auto uninstal!!,NEGATIVE
pelayanan dari sangat buruk biasanya baik cuma untuk hari ini sangat mengecewakan pejelasannya tidak sesuai dengan pertanyaan saya,NEGATIVE
dokternya terampil,POSITIVE
mantap ini aplikasi bagus dan bermanfaat dapat membantu dan menolong banyak orang insyallah berkah,POSITIVE
benar benar membantu banget aplikasi nya enggak pakai ribet konsultasi juga murah dokternya ramah2 dan baik sukses selalu alodokter,POSITIVE
sudah bayar belum juga di kasih tau resepnya chat nya sudah di tutup saja,NEGATIVE
sangatlah membantu untuk konsultasi online,POSITIVE
siang dok saya mau tanya anak saya baru usia 6 bulan sudah satu mingguan ini bab nya kadang sehari 6x kadang 5x kadang 4x seringnya mencret dan berlendir kadang juga kering tapi seperti biji melon pas tadi pagi ada darahnya sekali sampai sekarang siang ini deh 5x dengan jarak agak jauhan dari jam 5 shubuh pertama dan terakhir tadi jam 1 siang itu solusinya bagaimana ya dok,POSITIVE
buruk karena enggak bisa di non aktifkan dan selalu terjadi pendebitan yang saldo selalu terpotong sangat sngat kecewa dan buruk,NEGATIVE
terimakasih atas saran dan tips dr2 klikdokter ini saya jadi enggak mudah panik penjelasannya sangat jelas dan mental juga jadi ikutan tenang begitu,POSITIVE
tidak ada tombol untuk membatalkan pesanan obat proses refund yang terlalu lama,NEGATIVE
tanggal 13 november jam siang dokternya cewek di keterangan sudah bekerja 9thn aku konsultasi sama dokter sudah bayar tapi respon lama padahal tinggal di bagian kirim resep tapi di lama ini dengan alasan katanya dokter aplikasinya jelek enggak tau nih biar konsulnya makin lama atau bagaimana jujur kecewa sih gara ini jadi konsulnya 2x karena konsultasi pertama resep enggak di kirim mana on tapi balas lama not rekomen !!!! mungkin aplikasi dokternya dah bekerja sama hal kayak begini jadi bikin mls cukup sekali percuma,NEGATIVE
konsultasi yang sat set jelas nan lengkap penjelasan nya terima kasih dok,POSITIVE
dok ternya ramah dan sangat baik,POSITIVE
brengsek memang sudah bayar menunggu lama malah chat di tutup enggak ikhlas gue anjing!!!!!,NEGATIVE
sangat membantu terbaik,POSITIVE
bagus sekali konsultasi ke halodoc dokter nya fast respon dan sangat teliti,POSITIVE
untuk daerah yang tidak sepadat apoteknya seperti jabodetabek online tidak berfungsi banyak obat kosong tetap harus offline,NEGATIVE
enggak ada pembayaran lewat e walet dana,NEGATIVE
konsultasi dngn dokter nya sangat puas terima kasih sangat memmbantu sekali,POSITIVE
dokter sangat kooperatif,POSITIVE
males bggt sering gagal dalam pembayaran saldo cukup malah repot repot harus pakai ewallet lainnya ya adanya saldo di dana enggak bisa di dana harus coba lainnya ya maksudnya kenapa enggak bisa lebih baik,NEGATIVE
saat ini masih belum ada resfon,POSITIVE
pabrik roti,POSITIVE
dokternya baik jawabanya juga sangat memuskan,POSITIVE
lancar,POSITIVE
di tempat ku apk ini tidak berfungsi,NEGATIVE
fast respon dan penjelasannya detail sangat membantu,POSITIVE
sudah bayar premium untuk chat sama dokternya waktu hanya 30 menit dan tidak ada tanggapan sama sekali tidak ada balasan hebat,NEGATIVE
kode verifikasinya sudah di input tetapi tidak ada option untuk lanjut,NEGATIVE
semoga aplikasi ini bermanfaat bagi kita semua dan para dokter nya tidak bosan menjawab pertanyaan pertanyaan dari kami semua,POSITIVE
saya sudah membayar tetapi chat saya tidak di respon sampai besok harinya baru di balas sudah chat customer servicenya juga tidak di respon padahal saya chat di jam operasional buang buang duit saya saja,NEGATIVE
sistem cacat cara pembelian ribet pembatalan ribet yakin mau instal? skip deh,NEGATIVE
bubarin saja tuh kurirnya medex enggak jelas,NEGATIVE
sangat tidak membantu dan tidak ada jawaban,NEGATIVE
mengecewakan halodoc saya mau vaksinasi tahap 1 driver thru gojek untuk tanggal 3 juni 20121 tapi harus buat janji lwat aplikasi ini sudah bwat janji selang beberapa detik buat janji dibatalkan terus sampai 4x salah di mana ini terus chat engine enggak menyambung saya sudah jawab pertanyaan sesuai perintah tapi di ulang terus pertanyaan apk nya kurang pintar mesti bayak di improvement servernya sdm jangan asal asalan buat aplikasi ditambah kersama dengan gojek di aplikasi enggak bisa dihubungi lwat wa,NEGATIVE
cepat mandapatkan obat yang cocok dan dapat konsultasi sebelum membeli obat,POSITIVE
dokter setelah operasi angkat rahim saya tidak bisa buang air besar atau ngeden ini sudah berlangsung satu minggu,NEGATIVE
konsultasi di aplk ini sangat tidak membantu khususnya masalah kulit jerawat dokternya sangat tidak informatif terkesan sangat tergesa gesa ingin cepat menyelesaikan sesi chat konsulnya dari yang 30 menit jadi yang terpakai hanya 10 memit dan resepmya juga sangat kurang ketika saya tunjukkan pada dokter yang lain sangat mengecewakan,NEGATIVE
apa an baru di blz cet nya keputus aku buka lagi eh harus bayar lagi seharus nya konsultasi nya ada durasi waktu yang benar pokoknya saya merasa di dzolimin sudah bayar eh keputus di tengah jalan,NEGATIVE
baik jelas thanks ï,POSITIVE
mantap deh,POSITIVE
aplikasi payah banget sudah pilih dokter sudah bayar ternyata dokternya enggak bisa bukannya dana balik malah hilang padahal belum konsultasi sama sekali parah banget,NEGATIVE
pakai haloskin yang pertama sudah bayar pas masuk kechat tiba tiba chat berakhir tanpa sebab terus hari ini coba lagi sudah menyambung tapi dokternya slow respon banget sampai sesi berakhir enggak dapat apa apa 2x uang melayang,NEGATIVE
pengin verivikasi lama banget berjam jam sudah itu enggak bisa masuk lagi,NEGATIVE
server eror terus payah masa cekout obat enggak bisa terus buat apa??,NEGATIVE
terima kasih infonya sangat membantu,POSITIVE
pelayanan dokter sudah bagus hanya saat pembelian obat seperti nya kurang terorganisir dengan baik apotik yang di tuju banyak sekali di dekat tempat saya tapi pilihan aplikasi sungguh di luar nurul menunggu obat sampai dua hari,NEGATIVE
karena gue enggak suka yang ribet2 senang banget pakai klikdokter soalnya semua serba ada konsultasi dokter bisa resep langsung ada di aplikasi sudah begitu bisa pesan obat langsung dari aplikasi juga,POSITIVE
apotek yang dipilih bukan 24jam saya perlu obatnya segera tapi malah enggak dapat bukannya meringankan tapi malah membuat menahan sakit padahal saya order sebelum jam tutup apotek 20 30 jam tutup jam 22 00,NEGATIVE
enggak pernah ada dokter nya,NEGATIVE
kecewa banget masa enggak ada metode pembayaran lain selain 4 itu tolong dong mengadakan metode virtual account va apa kayak terserah jadi bisa semua lapisan bisa pakai mau top up dan terima layanan susah banget,NEGATIVE
membantu sekali respon nya juga baik membantu dan memberi saran untuk menyelesaikan keluhan yang dialami dengan baik,POSITIVE
ulasannya sangat bermanfaat terimakasih,POSITIVE
ramah banget dokternya,POSITIVE
dokter nya ramah baik balas chat juga cepat,POSITIVE
oke banget untuk kebutuhan dokter dan spesialis dalam waktu singkat,POSITIVE
ini memang harganya naik turun enggak tentu ya? bisa dibuat tetap saja enggak sih harganya kadang mahal kadang enggak,NEGATIVE
respon cepat super gercep bu dokter,POSITIVE
semoga semakin maju dan sukses klikdoktwr,POSITIVE
kok sekarang halodoc dokternya lama banget respon nya ya??? terus tadi bisanya dokter nya enggak aktf di upgrade malah kaya begini _ padahal dari dulu pakai halodoc,NEGATIVE
pelayanan untuk pesanan obat sangat buruk tertulis pengiriman instan sampai dalam 1 jam terus diarahkan ke pengiriman reguler tapi tidak ada tertulis estimasi tiba setelah payment lihat proses pemesanan info terakhir paket di pickup oleh kurir tanggal 12 mei 2025 hari dimana saya memesan obat itu ditggu sampai malam obat tidak juga datang saya coba menghubungi laporan kendala dijelaskan bahwa jasa reguler itu 2 4 hari baru sampai? saya merasa tertipu dengan promosi pengiriman instan 1 jam sampai,NEGATIVE
tau tau nya harus bayar semua,NEGATIVE
menyesal enggak bisa di verifikasi aslinya sih enggak mau kasik bintang tadinya,NEGATIVE
konsultasi disini habis subuh pun balesnya langsung cepat dan tetap ramah ceria tuh dokter wkwk salut,POSITIVE
meminta diperbaharui aplikasi nya eh setelah di perbaharui sekarang chat dokter umum kena biaya admin padahal sebelumnya mah gratis,POSITIVE
saya sudah beberapa kali konsultasi kesehatan keluarga saya dengan dokter dari aplikasi alodokter hasilnya sangat memuaskan penjelasannya sangat jelas dan rinci sehingga penanganannya bisa cepat dan tepat sesuai kondisi dan kebutuhan yang sedang dialami seluruh anggota keluarga saya yang saat itu sedang sakit terimakasih alodokter,POSITIVE
sengaja kasih bntang 5 biar ke baca aplikasi bug jelek enggak bisa daftar terus muncul tulisan tidak ada internet padahal kouta saya masih banyak sinyal bagus tapi enggak bisa masuk saya coba berkali2 berhari2 tetap enggak bisa masuk,POSITIVE
dokternya dari berbagai macam daerah jadi buat sodara aku yang keterbatasan berbahasa indonesia jadi terbantu pakai klikdokter,POSITIVE
mantap responya dokter ini,POSITIVE
pelayanan dokter nya sangat membantu meskipun malam hari saya chat tapi dokternya tetap memberikan pemjelasan yang jelas terimakasih halo doc,POSITIVE
sangat jelas pemberitahuan nya,POSITIVE
bgai mana cara berhenti berlangganan alodoc pusing saldo di potong terus,NEGATIVE
penjelasan dokter membantu sekali terimakasih,POSITIVE
dokterny responsif dan tepat waktu trimkaaih,POSITIVE
aplikasi apaan nih sudah bayar malah dokternya indak respon terus tiba batal dan alhasil indak dapat apa belum juga konsultasi sudah keluar uang indak dapat apa,NEGATIVE
sangat membantu konsultasi mengenai keluhan penyakit melalui mobile aplikasi,POSITIVE
bagaimana ya paket saya hilang enggak ada tindak lanjutnya mana enggak bisa di lacak resinya,POSITIVE
jadi berbayar,NEGATIVE
sangat membantu buat saya yang selalu di rumah,POSITIVE
kami membutuhkan agar internet nya lebih bagus,POSITIVE
sangat membantu saat urgent dan belum bisa ke klinik,POSITIVE
saya mau chat dokter umum dan sudah bayar lewat shopeepay saldo sudah terpotong tapi tetap tidak bisa chat dengan dokter tulisan di apk nya menunggu pembayaran padahal sudah saya bayar sesuai nominal bagaimana ya,NEGATIVE
aku enggak suka kalau enggak gratis,NEGATIVE
selalu memuaskan,POSITIVE
pengganti dokter jaga jika sedang tidak bisa kemana mana good job recomendet,POSITIVE
sakit perut kiri,NEGATIVE
sasaran gua perbaiki lagi untuk metode nya pemesanan tidak bisa di batalkan dan pengiriman enggak provider sistem nya di pesanan estimasi 45 60menit tapi driver enggak ada mengirim obat enggak konsukuensi kalo menimpa di orang sekarat butuh obat banget bisa bahaya tololong sistem nya di perbaiki jangan pada tidur,NEGATIVE
dokternya baik penjelasan lengkap fast respon dan arahannya benar benar tepat,POSITIVE
sama saja bohong solusi terbaik nya suruh konsultasi ke dokter terdekat haha,NEGATIVE
sangat membantu untuk konsultasi dari rumah dan harga konsultasinya sangat terjangkau banyak pilihan untuk dokternya,POSITIVE
bagus aplikasi menambah pengetahuan saran dari dokter tks,NEGATIVE
mohon maaf saya uninstal pertama tama bisa konsultasi gratis meskipun dikasih waktu jika beberapa menit tidak kita balas otomatis diberhentikan konsultasinya padahal efek sinyal jelek,NEGATIVE
dokternya baik penjelasannya juga baik alhamdulillah,POSITIVE
saya mau tanya,POSITIVE
saya baru saja melihat dan semua penjelasan dari alodokter sangat luar biasa dan sangat penting untuk menjaga kesehatan tubuh manusia,POSITIVE
buruk respon lama dan pengisian data suka error jadi terbuang siaâ² uang transaksinya,NEGATIVE
