text,label
pantai alternatif bila parangtritis ramai parkir mobil luas tempat bilas cukup bersih di seberang ada gumuk pasir tiket masuk ikut pantai parangtritis dan pantai depok,positive
biaya masuk mahal tugas ngk ada atur narik biaya tiket enak dewe,negative
30062023 pukul 1520 saya dan beberapa keluarga kunjung pada saat di mobil saya ada tiket masuk org dewasa kena 120rb sudah dengan parkir oke gak masalah tapi telah jalan tuju pantai apa yg kami lihat sampah sera gak ada bersih sangatsangat tidak nyaman dan tidak worth it untuk di kunjung tidak hanya itu kamar mandi pun sangat kotor sekali saat saya masuk ada org pup tidak siram sama sekali bau pesing apakah elo hanya ambil untung saja dari bayar tiket masuk dan satu lagi ada banyak pampers isi tai sangat tidak worth it nyesel datang kesana,negative
tempat keren dan bisa untuk nikmat sunset selain itu dekat pula dengan gumuk pasir untuk masuk hanya bayar parkir saja,positive
satu mobil isi lima orang masuk nya mahal nggak di kasih tiket masuk cuma di kasih petamaps aja lembar pantai biasa saja kes kotor dan tidak tata,negative
bisa lihat pantai tapi gak panas sejuk dan teduh,positive
pesisir kurang luas,negative
rekomen bgt buat nonton sunset brg pacar tercintahh,positive
indah dari udara dan laut tak indah jika ada di sana,negative
bgus sayang masih banyak sampah sera,negative
pantai yang cukup nyaman untuk kunjung tempat parkir yang pada fasilitas km mandiwc umum yang cukup area untuk giat outdoor yang cukup banyak spotnyahanya sedikit koyor di panjang tepi pantai karena sampah utama yang bawa air laut,positive
pantai dengan bersih dan rasa alami kurang,negative
pantai marinawisata alam rekomended buat family time nikmat suasa fress seger angin laut pandang sunset ny sukak buat bocil mok jajan apa aja ada harga murah pleas yuhhh jaga lingkung yg bersih jngn lupa jd manusia yg smart ya cinta alambuang sampah pada tempat sampah,positive
pantai dekat dr kota lumayan jernih tp agak kotor sampah,negative
indahhhh enak lagi karena serame belah jadi spot foto bagus,positive
sangat nyaman dan strategiz,positive
air kotor banget walaupun pungut biaya 75 rb,negative
kece abis tuk libur sama keluarga,positive
minggu pagi sama keluarga boleh,positive
akses jauh sekali dan kurang bersih pantai nya mungkin karna masih sepi,negative
skrng sdh bagus tempat,positive
ga ngotak ngasih harga jual nya,negative
pantai kotor sampah mana mana,negative
mayan bagus pantai cm agak jauh ya,positive
pantai kotor spot foto kurang,negative
akses jalan dari ciwidey sangat adventure sekitar 45 jam dari bandung fasilitas di pantai juga kurang pada dan cenderung kotor kabut di jalan cukup tebal jadi saran untuk pelanpelan dan pasti mobil dalam kondisi ok karena banyak belok curam,negative
pasir hitam dan lumayan kotor,negative
masih kurang fasilitas di beberapa tempat,negative
pantai lebih lumayan bags dgn ombak putihx,positive
banyak sampah yang sera,negative
kg ada cerita kn kmpung istri sy angot hati aja klo mau laut indah banget si tuk cuci mats,positive
saya suka pantai inisejuk,positive
mahal dan kadang sempat mereka kita bawa bekal ehh harga pondok langit,negative
semua bayar mahal lagi kurang bagus,negative
wahana sudah tambah ya ada trampolin kandang rusa ada speedboat jg tapi air laut sekarang keruh tempat kotor harap depan unjung dan jual sana lebih bisa jaga bersih,negative
pantai yang kayak bahaya buat barenang angin kencang banget pedes kena mata,negative
banyak kuliner sini,positive
tempat asik untuk santa saran untuk bawa alas duduk banyak jual makan,positive
pantai bagus bngetmasuknya juga murah,positive
terlalu banyak preman yang minta uang dengan bagai macam alas tolong tindak lanjut,negative
pantai marina sekarang lebih bagus lengkap tata dan rapi memang bukan pantai pada umum yang bisa main pasir dan air tapi suasana dan pandang sudah cukup manja mata ada mini zoo lumayan buat edukasi ke anak ada beberapa spot atau jalan di pinggir pantai yang sudah pecah tapi masih oke akses lokasi letak di kompleks prpp jalan masih lumayan bagus bisa akses mobil maupun motor parkir gratis parkir luas tiket masuk tarif lebaran rp15000 orang menu sedia cafe warung maupun goba yang jual makan dan minum cara pesan langsung pesan ke jual bayar duduk di tempat yang sedia bayar cash toilet jauh saya lihat nggak temu toilet bersih cukup bersih namun sayang masih saja ada unjung yang buang sampah sembarang mungkin kurang sedia tempat sampah di sekitar fasilitas bayar naik perahu tapi waktu itu nggak jalan cara seluruh kami puas di sana tempat yang cocok untuk libur keluarga atau dar healing sendiri nikmat suasana waktu yang tepat untuk ke sini adalah saat matahari hampir benam mulai tengah lima sore besok lagi kalau ke sini mau bawa tikar dan bekal sendiri,positive
pantai kotor banget banyak sampah sera cuma pas deket air laut bagus bisa lihat nelayan cari ikan,negative
nikmat sunset parangtritis yang tidak mudah lupa suatu saat ken naik paralayangnya,positive
jalan aspal bagus hanya sampai titi sisa sampai ke dalam lokasi kurang bagus mobil yg rendah hati2 krn bagi jalan jelekpantai ini bukan milik pribaditetapi sptnya kelola macam badan usaha milik desa biaya masuk parkir cukup jangkau tapi bersih pantai kurang awat utk ke toilet ada kutip bylagikecuali ada sewa pondok,negative
buang sumpeg pagi hari dan nikmat udara sejuk,positive
murah tiket masuknyacuma goceng,positive
indah pantai dalam nuansa hutan cemara,positive
walaupun udara nya panas khas pantai tapi sini banyak pohon yang rindang yang buat tetap sejuk,positive
tempat asik dan rindang enak untuk keluarga,positive
kotor banyak jual dan sampah,negative
utk hilang penat sgt ok,positive
skrg ada maju dr pada dulu,positive
salah satu pantai di batul yg cukup lengkap fasilitas bisa jadi tempat outbond kumpul keluarga tempat juga tata cukup baik tidak panas karena banyak pohon cemara nice place,positive
mayan buat hibur anak2,positive
tempat parkir tidak sedia khusus pantai biasa saja,negative
ada unjung yg boleh masuk ada yg suruh putar balik,negative
pantai jauh dari bagus kotor dan jauhhh banget,negative
ombak lagi gak sahabat mohon hati2 khusus buat para ortu yg bawa anak2nya untuk sll di damping,negative
lokasi strategis untuk pancing walaupun ikan yang dapat relatif kecil tapi bisa ajak keluarga sembari libur di akhir pekan,positive
banyak sampah tidak rekomend untuk tourstudy tour,negative
libur yang jangkau di semarang harga tiket masuk cuma rp 5000 org mau mancing naik kapal renang pun juga bisa,positive
pantai yg bagus sayang jual agak beranta dan tdk tata dengan rapih,negative
pagi udara bersih pas untuk joging dekat dengan bandara bila tak buru2 bisa santa dahulu baru terus jalan,positive
nyaman aja sih buat ngobrol keluarga apa lagi pas sore2 cocok nikmat udara yg spoy2 sambil lihat matahari tenggelam ke adu,positive
olga jalki susut gang2 yg ada antara rumah situ adem tenang ada kicau burung ketemu musim gugur gugur bunga2 warna kuning yg indah,positive
pantai bagus tapi orangorannya yang kurang sahabat,negative
lumayan buat santai sore hari,positive
pantai nya enak pagi nya sejuk pandang bagus ada tebing di belah timur tapi unjung suka banget nyampah di pantai overall oke lah b4,positive
klo pagi air masih pasang view ombknya bagus klo ud abis zuhur mulai surut bisa ambil kerang bulu babi,positive
bagus buat spot foto pantai atau pohon cemara,positive
nyaman untuk santa dgn keluarga tidak terlalu panas,positive
elek tidak cocok untuk planing,negative
adem nyaman angi kenceng nyaman buat yang kaum pacar nih,positive
tempat piknik yang paling dekak,positive
rani diri untuk tolak ke jual kalau memang tidak mau jangan coba2 kata nanti saya lihat2 dulu karena bisa saja jual marah atau tunggu di sekitar kita dan buat kita rasa tidak nyaman sangat sayang sekali ketika jual hanya moral cari uang banyak tanpa hormat kami bagai wisatawan bagai mana kami lbh dulu hormat mereka dan pulau dewata ini,negative
untuk kelola dan perintah tempat bisa gak ya pantai di bikin bersih dan nyaman unjung dari tahun ke belakang begini aja semerawut dan kotor,negative
terlalu terjal dan banyak sampah,negative
tidak sesuai ekspektasi ygy udahlah jalan jauh bgt hehe tapi gapapa deh seru juga kok,negative
gak ada sport foto nya cuma beberapa,negative
pantai yang indahpernah 1x kesana,positive
sekali parkir dapat pantai hutan gumuk pasir,positive
lokasi cantik bagus urus lokasi mantap makan nya tak enak lebih enak makan kaki jorok lalat hijau hampir saat makan di resto nya nyesal pesan makan sini,negative
walau ada pandemi tp masih buka cuman tutup jadi lebih awal masih banyak dagang juga jadi ga takut kalo tiba2 laper atau haus pantai bagus cuman ga ada pasir dan tentu sejuk,positive
batu udah tidak ada,negative
preman nyolot2 kamar mandi susah,negative
bagus sih sejuk banyak pohon cemara fasilitas juga udah lumayan lengkap tapi seperti masih agak sepi yang jual di tempat ini juga masih sangat sedikit,positive
lumayan untuk duduk2 santai jalan2 atau lari pagi,positive
drink pak makan minum terlalu mahal layan tidak ramah,negative
baru pertama kali liat panjang jalan itu isi pohon cemara semua dan itu asli lebih bagus banget,positive
dulu sih nyamantapi sekarang gak bagus kalo ke marina cuma ke tempat rusa buat kasih makan itu juga bawa kangkung dari rumah kondisi becek khusus yg deket laut maklum sih karena mungkin semalem abis pasang jangan hari minggu deh kalo ke sini terlalu ramai gak nyaman turut aku sih,negative
tidak penuh ekspektasi,negative
pantai yang indah dan dapat wahana main seru lain nya,positive
andal kalo ke pantai daerah bantul ya di sini pantai baru neng ke sini karena makan unggul turut makan dan masakan di sini enakenak seafoodnya segar biasa pesan udang cumi kerang sama kepiting di sini ada atv dan track jalan harga akhir kali ke sana 50000 an cocok sih untuk acara arisan kemarin habis ke sini soal,positive
seperti perlu perhati khusus hadap sistem parkir,negative
keren tata dan bersih moga unjung tetap jaga bersih,positive
de ja vu senja bagus,positive
walopun pasir dikit pantai agak kotor tapi ada satu spot yg aseli keren kayak dermaga biasa buat org mancing situ kalo senja bagus banget bisa liat matahari benam mana ngadepnya pas di barat pula keren lah pokok,positive
banyak sampah dan kurang tata perahu nelayan,negative
sangat jelek tidak ada fasilitas apa,negative
htm masuk 5000per oranghanya sayang tempat tdk rapi banyak kerja yg tidak selesai,negative
tmpt yg bagus bila kunjung sma pasang,positive
kurang asik untuk mandi dar foto sih bagus pemndngnnya,negative
masalah yg pasti temu di tempat wisata di indonesia seperti pantai gua cemara ini ya spt biasa masalah bersih supaya tambah tempat sampah utama sekitar pantai tambah juga tempat duduk sekitar pantai agar unjung nyaman lbh nyaman yuk bisa yuk wahai manusia agar jaga bersih mana ada ingat bersih adalah bagi dr iman,negative
yang wajib di kunjung kalo di semarang,positive
agak kurang turut saya tempat lampau sepi jauh dari mana2 akses susah,negative
suasana pantai asik daya jual utama tentu pohon cemara lama saya kesini tempat bersih kalau mau nikmat sunset sini rekomendasi,positive
tempat nyaman untuk sunset an dn ngopi,positive
salah satu rekomendasi tempat nikmat sunset di semarang plus bisa dapet bonus liat landing take off pesawat dari srg ada banyak dagang kaki lima yg jual makan enak dan murah cocok pokok nyantai sini sambil nikmat laut dan sunset,positive
masih banyak sampah dan kotor,negative
sbnrnya pantai bagus mungkin salah dateng di hari minggu entah layan nya yg ngelola sana jelekkkk bngttt mau duduk aja usir sy tanyain ini ngga di sewa ya pak ga jawab malah karpet nya dilipet pindah duduk bawah di pasir usir lagi gara2 kapal2an lah sini suruh duduk mana yakali bawa banyak tas barang titip mau diri terus harus di manage lagi tuh bikin orang badmood pdhl di pantai lain ga gitu jg orang2nya masih pada ramah,negative
kotortempat sampah tolong banyak,negative
jual main anakanak jual goreng yg jalan suka maksa ntuk beli dagang apalagi banyak amen,negative
lokasi mudah jangkau sekitar 15 menit dari pusat kota semarang tiket masuk rp5000 per orang sudah masuk parkir di dalam lokasi pantai dapat fasilitas toilet umum dan musholla area pantai cukup bersih dan cocok untuk santa sama kekuarga maupun bagai tempat olahraga,positive
pantai terlalu panas untuk di kunjung karna tidak ada acomodasi untuk orang local bisa duduk and relax di pantai,negative
hati hati kalo mau nyatar motor roda dan lain nya karena banyak propokator nya saya kemaren main roda belum sampe 30 menit rantai nya putus trus kata nya mau memperbaikin rantai nya nyata modus nya aja mau perbaikin nyasebagai ajar kalo dia mau perbaikin kalian ikut dia sampai dia perbaikin,negative
pandang pantai sangat indah apalagi nikmat sembari naik delman susur pantai dengan hanya bayar 100k keliling pantai dari ujung sampai ujung pantai kemudian bisa stop untuk abadi moment guna camera yang ada pokok seru dan minta semua yang sudah kesana untuk kembali ke parangtritia beach,positive
suasana yg nyaman kalo bisa nikmat,positive
suasana senang,positive
wah bagus banget pantai air nya bening dulu aku pernah kesana terus sana ada banyak ikan ikan kecil warna warni aku suka bangett,positive
area pantai kurang awat dengan baik,negative
tempat sejukk nyaman untuk santai sama keluarga,positive
pantai yg mungkin indah kurang tata dan banyak kaki limanyaterkesan jorok,negative
bagus buat outbond ombak besar,positive
pantei kute skrg kotor byk batu koral sisa pmbangunansakit sikak,negative
pantai di selatan jogja teduh luas mudah di jangkau cukup 1jam dari kota jogja,positive
masuk pagi suruh bayar 10k per orang tapi tidak dapat tiket moga uang gak masuk kantong pribadi ya pantai tirang mungkin satu satu pantai pasir yang ada di semarang namun sayang masih banyak sampah plastik moga depan sadar masyarakat makin tingkat sehingga sampah plastik makin kurang,negative
pantai cukup bersih,positive
jalan tuju pantai tidak rata jembatan tuju pantai terlalu sempit baik lebar di bibir pantai banyak sampah cecer,negative
untuk main air laut ok juga,positive
gak begitu bagus jd qja,negative
jika cuaca cerah maka panas sengat tempat teduh batas,negative
ombak besar agak bahaya buat renang dan ngecam di sana,negative
tolong bersih jaga dongbuat unjung dan kelola,negative
nyaman untuk piknik pantai,positive
untuk jaga loket karcis bapak tua belagu omong kasar dan tidak pantas pantai nya tidak indah dulu karena udah banyak bus pariwisata,negative
bnyk nya bangun dagang di dpn pantai,negative
kotor view kurang bagus moga ke depan bisa lebih baik,negative
tempat nya baguspantai yg paling banyak kunjung wisatawan,positive
tempat wisata kluarga,positive
terlalu banyak amen yang ganti sehingga kunjung tidak nyaman,negative
momen paling bagus adalah sore hari pandang keren,positive
sebenernya pantai nya bagus tp banyak sampah ga ke urus ada banyak saung2 juga gratis warung makan sm inap bnyak pilih kemarin kesana bayar 20rb masuk nya pdhl saya cm naik motor sma suami trs di kasih tiket nya cm tulis jg 5rb karna sy dh cape jalan jauh jd kasih aja anggap sedekah depan tolong di urus lg kelola nya kan kita bayar utama masalah sampah biar unjung jg nyaman cukup sekali aja deh kesini,negative
tempat enak buat nongkrong dan kumpul nikmat laut sisi utara jawa sama teman dan keluarga,positive
pantai yang deket sama rumah gasampai 10menit biasa suka main ke pantai gunungkidul cuma hari ini mles soal musim hujan dan wahhhhhh sampah banyak bangettt ntah bawa banjir sungai apa gimana bener bener kotor siii,negative
pantai bagus recommended deh tapi tidak saran kalo mau main air soal gelombang besar spot foto banyak banget coba deh,positive
pantai sadran yg lagi viral dgn jebak parkir,negative
parkir ok akses ok tukang jual biasa lah fasilitas kurang awat dan kadang kotor pantai kotorrrrr ga ada yg mengkordinasi utk para turis tdk buang sampah sembarang id rather go to gunung kidul beaches though far but its paid off,negative
kgk enak banyak pungli,negative
bagus buat spot mancing,positive
tempat enak tp sayang banyak sampah nya,negative
pantai yg milik semarangenak aja buat lihat laut,positive
tempat cukup jauh jalan halus tapi sempit pantai blm begitu jadi kelola swadaya masyarakat dan entah mengapa turut saya kok duduk kurang begitu welcome ya salah satu contoh pada tulis plang perahu2an bawah ini,negative
pantai kotor banyak sampah ada ngk tukang sian,negative
enak buat santaibanyak dagang,positive
pantai nya lumayan bagus tapi masih sangat sepi unjung beberapa fasilitas umum nampak bengkalai pada saat kunjung hari ini air laut keruh dan lihat sampah sera di bibir pantai harap depan lebih tata kembali love muara nauli beach,negative
pantai kurang awat coba lebih di rawat jadilebih bersih,negative
hati hati kalau ke pantai itu sana ombak sangat besar dan kemarin baru tewas korban walaupun pantai indah bersih tapi bahaya,negative
jika habis banjir pantai agak kotor bagi vila,negative
pandang sangat bagusombaknya juga nggak terlalu besarmakanannya juga enak masakan ikan lauthidangannya bersih mantapp,positive
murah riah sambil cari kerang,positive
kotor sepi hanya dagang kaki5 kalau ingin makan minum,negative
pantai lebih bersih daripada pantai belah meski nama pantai baru tapi bukan arti pantai baru kenal banyak orang bukti weekend banyak yang kunjung kesini,positive
pantai cukup bersih sejuk karena banyak pohon ombak besar bisa untuk ngecamp,positive
tempat oke good view,positive
ada yang punya nomor jasa tukang foto di parang tritis ini gak ya yang belah barat kayak tadi pake jasa foto itu udah bayar tapi kok blum kirim ya foto janji sore dah kirim pantai bagus dan asri nyaman recommended ada kolam renang air tawar juga meski kecil,positive
wisata pantai tapi lebih ke fasilitas dan foto2nya karena pantai sendiri cukup besar ombak ga cocok buat anak2 renang atau dar main air ada sewa atv hardtop untuk muter2 area pantai sudah banyak warung dan jual jajan sudah ada gazebo dan lapang kecil buat yg bawa rombong untuk kumpul makan2 atau bagai titik kumpulacara outdoor parkir juga sudah muat bus2 besar dan dekat dengan pantai,positive
baguslumayan luasbermain air dan pasir aman buat anaktiket masuk hr minggu 10000orgparkir motor 3000mantapppnext kesini lagi bawa bekal lebih banyakhehe,positive
kita bayar tiket masuk buat masuk pantai ga expect bakal ada monyet makan di pantai disamperin monyet ibu malah cuek diem ngeliatin aja ga bantuin ngusir mentang2 ga beli gelang kurang rekomen kalau buat healing kesini tangga cabut nyawa dan monyet liar kolaborasi yang sungguh luar biasa buat yg mw makan di pantai ini mending cari pantai lain buat santai,negative
mrono bengibengi jm 1an angine mantap bablas masuk angin,positive
tepat pas buat wisata alam outbond,positive
luas dan pandang bagus sunsetnya tawan,positive
minggu sekali selalu nyempetin kesini buat lepas penatbeban dan pikir kalo liat laut tuhapalagi tiket cuma 5rb tiap seninjumat selalu bawa makan minum dr luar karena kl beli sini tuh bisa 3x lipat haha,positive
di sini aku tapak di sini aku mukim nanti layan touris baik manca negara maupun lokal,positive
silir sumilir sama ombak pantai nan indah,positive
cocok buat yang suka salfi dan foto2,positive
tempat rekreasi yg bagus,positive
pantai nya bersih banyak yg jual makan di sana paling suka naik ke bukit karang nya bagus pol lek liat dari atas,positive
gw ga tau kenapa sekarang sepi bangeet dulu seinget gw rame banyak yang jual entah karena mau dirapihin lagi atau gimana jadi gersang banget dan di ujung tempat nyekar kotor banget banyak sampah sera banyak orang yang buang sampah plastik ke laut mungkin lebih baik kalo ada patroli rutin untuk kontrol unjung bandel dan beri sanksi untuk nyekar berapa orang bayar 50rb,negative
mesti bayar 40 rborg utk pas masuk biaya nya tdk sesuai dgn apa yang dapat,negative
parkir luas panjang jalan jajan komplit tiap hari tiket masuk murah,positive
lumayan buat ajak anak jln2,positive
tips buat yg mau jalan2 ke sini jgn coba2 jalan pasir pantai krn anda akan pepet habis sama yg mau sewa becak motor dan motor roda empat sampai anda mau sewa bila anda jalan2 pasir pantai saja maka anda akan ikut terus sampai anda sewa ini bikin tidak nyaman mereka juga tak terap protokol sehat krn para sedia jasa ini banyak tdk pake masker jd kl mau ke batu malin kundang lewat trotoar ja lebih nyaman,negative
pohon cemara banyak jadi rindangcocoklah kalo siang siang nikmat pantai dari kejauhansambil bawa bekal banyak banyak dari rumah,positive
saya bagai datang ke sini cukup kecewa karena tempat ini hanya bisa pancing duduk duduk santai saya pikir pantai ini bisa mandi bahkan pasir pun sedikit,negative
perhati perintah kurang,negative
banyak nya warung warung buat kurang asri parkir liar untuk mobil 5000,negative
wisata bahari di semarang murah mudah jangkau,positive
kurang banyak tempat duduk sih,negative
cocok untuk libur klwarga,positive
pantai relatif sepi jadi enak bgt untuk spot foto,positive
tempat seru banyak fasilitas yang bisa guna pantai juga bagus dan banyak view tarik untuk tempat foto,positive
kapoookkk kesini lagi pantesan pantai sepi dagang nipu semua wkwk aku orang pesisir di kadal2in kira ikan fresh pas di coba ikan pasar udh di omongin baru jujur ikan dapet beli di pasar hadeuhhh harga kena ketok semua jauh dri tmpt wisata yg lain,negative
kotor sampah dan bau pesing dimanamana sayang banget iconnya makassar kok kayak gitu,negative
tempat kurang awat mungkin pasca banjir kemaren banyak sampah di area pantai urugan tanah juga blm rapi,negative
udara sejuk angin sepoi2 teduh pohon rindang,positive
pantai selatan jogja yang penuh tumbuh pohon cemara pantai tidak lihat langsung dari jalan raya tapi telah lewat pohonpohon cemara yang sangat lebat banyak akhir lihat juga pantai eksotis nan pesona pantai cemara sewu ombak bergulunggulung saling jaran dari laut tuju pantai kaki kaki sapu ombak nan lembut sapa kaki alam tak lupa kunjung ke pantai ini,positive
jalan setapak cuma bisa ban khusus setapak juga setapak dari jalan raya tuju ke pantai jauh bener terlalu resiko untuk motor bonceng kalo bisa tolong baik,negative
udah kaya cendol sekarang terlalu ramai,negative
panas minim fasilitas publik bayar berlapis2 mahal pula viewnya biasa aja,negative
pasir hitam dan laut pun agak hitam coklat,negative
ga worth it mahal kotor ga atur,negative
belum rameterus kotor banyak sampah,negative
pantai marina cocok utk refresing sama keluarga,positive
wisata di pantai marina daerah semarang ini lumayan lah tidak seperti dulu sampah yg sera namun sekarang sudah bersih untuk sunset di sore hari sangat indah juga tenang dan damai untuk htm dulu 3korang namun sekarang tidak tahu kalau ubah hehe moga manfaat dan selamat libur gaes,positive
enak cocok buat cari inspirasi,positive
pantai ini kita bisa main air kita cuma bisa foto sini so bayangin aja deh kl klyn ke pantai tp boleh deket ama bibir pantai dan cuma bisa foto,negative
perlu tata supaya lebih elok dan jaga pantai perlu tingkat spy unjung aman dlm main pantai,negative
fasilitas nya kurang gak ada toilet nya,negative
tuk hirup udara seger,positive
sekarang kotor harga tiket masuk tmbh mahal,negative
udara segar pandang laut hoby mancing kerapu,positive
tempat yang sangat pas untuk nikmat senja,positive
kumuh sampa kesana kesini entah mana dinas bersih tdk perhati samapa,negative
senang hari minggu di sini,positive
wisata rakyat juta umat pohon dibnayakin dong biar adem bs buat makan dg keuarga be bekal sendir ilmu irirtt tp asik,positive
kelola pantai harap lbh giat sosialisasi bersih,negative
baguspantai favorit keluarga kamihampir bulan kali kami kesana,positive
pantai yang indah dengan bagai macam pilih wisata,positive
fasilitas yang kurang dan ramah yang sudah mulai pudar,negative
kecewa di terang buka pas kesana larang masuk,negative
lumayan asik pemandanganya krn ada candi,positive
pantai sangat luas dan banyak fasilitas hibur dukung yang mudah jumpa banyak aneka jajan di area pantai saran kunjung pagi atau sore hari untuk nikmat matahari terbit atau tenggelam,positive
tempat yang luar biasa,positive
belah barat parangtritis kurang lebih 500 tempat yg sejuk dgn pohon cemara yh sangat rindang sehingga sangat edhum menuejukkan hati,positive
pantai cemara sewu di bantul kalo dateng siang hari panas bgt tp masih aman bisa neduh di bawah pohon sambil piknik pantai ga bisa dipake renang karena ada palung laut jd ga aman yaa ada mushola ayun gazebo pohon cemara sm kucing sunset bagus bgt overall worth it bgt kesini,positive
banyak pungli geser kendaraaan sedikit kena biaya parkir masuk bayar 6000 per orang parkir 10000 per tempat tulis tentu kalo barang ilang kaga tanggung jawab mobil ilang ngga tanggung jawab juga lah terus ngapain bayar cuma buat bayar cetak tiket doank apa prit prit prit,negative
bersih kurang jaga,negative
sudah beulang kali kesini tidak terlalu ramai rindang,positive
pantai terlalu curam baru aja duduk di bangku minta bayar 20000 padahal tadi kami mau beli jual jd udah gak mood duluan,negative
suka dng ombak nya dan suasana laut nya,positive
kelola pantai landscape dan bersih buruk,negative
tidak ada sesuatu yg tarik kecuali yg punya hobby pancing,negative
salah satu jajar pantai di bantul yang ramai oleh unjung pantai yang hampir dekat dengan sungai progo ini saji pandang pantai untuk lepas penat banyak yang bisa coba seperti atv rumah makan dsb,positive
40korang sangat mahal bahkan ancol saja 25k tidak heran di libur lebaran saja sudah mulai sepi,negative
htm 5rb orang parkir 2rb hibur yg murah riah untuk akhir pekan sama keluargagebetan sudah cukup bagus cuma saran aja untuk sampah yg ada di sekitar pantai tolong lebih di perhati lgagar lebih tarik lagi,positive
nyaman untuk rekreasi seafood nya juga enak dan ada pasar sayur buah dan ikan,positive
terlalu tradisional perlu renovasi,negative
nyaman juga untuk santai keluarga,positive
agak kotorbanyak sampah,negative
ga lengkap rasa kalo ke jogja tanpa ke pantai parangtritis makin kesini tempat makin bersih ena buat kumpul keluarga recommended pokok,positive
untuk ukur pantai memang asyik dan enak pandang namun sayang kita tidak bisa terjun ke pantai karena minim pasir pantai kita hanya bisa lihat dari atas untuk lihat laut tetapi jika ingin rasa ombak anda masih bisa sudah baik turut saya,positive
tempat yg teduh sore hari,positive
kurang tata padahal bagus loh,negative
ramai dan ramai pasir nya hitam dan air laut nya keruh kalo anda pernah ke kawasan mandeh taplau ini ngga ada sense nya yg tarik sini cuma rumah makan ikan bakar nya aja,negative
air bilas tidak pada ngicirrr wc banyak thai,negative
sekarang baron penuh orang jual pantai ancur,negative
bibir pantai luasmenu ikan bakar ciamikdengan debur ombak yg gahar,positive
nyaman untuk santa sambil kagum indah cipta,positive
terlalu banyak pungut,negative
pantai ok tapi masa iya kita ke pasar doang dimintain parkir 3rebu dulu ke pasar ada tuh bayar parkir2 kan main ke pantai sungguh kecewa,negative
liat masih kurang dapat perhati dari pemda tempat,negative
tempat yang asyik buat mancing sekaligus nikmat indah matahari terbit dan tenggelam,positive
nyesel banget ke baron yang sekarang tiket masuk 20 ribu parkir masuk 10 ribu parkir lagi ribu parkir lagi 10 ribu gilaaa pungli nya banyakkk banget dan pas udah nyampe pantai nya harus sebrang dulu pakai perahu pp 20 ribu padahal dulu ada jembatan penyebranganya,negative
cocok untuk santai ketika senja,positive
sekarang tambah mahaldulu per motor sekarang per orang bom lagi parkir,negative
pantai nya kotor bnget bnyak bangkai ikan jdi bau nya ampun bikin mual,negative
ini pantai yang luar biasa ngawur karena terlalu biaya liar pos restribusi aja ada belum sampai pantai ini sampa anda di pantai ini tidak akan bisa nikmat untuk masuk ke pantai bila tidak bayar lagi dengan harga 15000 per orang dengan dalih bahwa itu adalah spot untuk selfie dan dengan bayar 15000 per orang dapat spot selfie telah masuk juga spotnya biasa saja dan bagi yg ingin rasa pasir dan ciprat ombak cara langsunh dengan turun ke pantai maka anda tidak akan bisa dapat cara langsung karena spot selfienya di atas pantai inti apakah sesuai biaya hampir 40 ribu per orang dengan ke pantai hanya untuk foto dan sarana dukung lain seperti wc hanya ada tempat makan juga belum kelola dengan baik dan hanya ada di lokasi ini kalo mau tempat makan yg banyak pilih hrs keluar dulu dari pantai ini dan turun 300an meter ke arah kumpul tempat makan yang ada di ujung akhir pantai moga dengan review ini perintah tempat baik pungut liar atau beri sarana yang dukung wistawan bila tidak bisa tertib pungut liar yang jadi dari masyarakat tempat,negative
sangat bagus pandang nya banyak ijan sehat du jual di sana okay yg siap saji juga ada bahkan aneka ragam ikan siap saji,positive
pantai ini milik banyak fasilitas yang sebelumya tidak ada sini yaitu kebun binatang rusa main anak anak convention center banyak jual makan di panjang pantai dapat sewa karpet parkir luas tapi sayang pantai ini milik buah kurang yaitu air pantai dan pasir pantai masih lihat hitam coklat coklat sekian ulas dari saya terima kasih 45,positive
tanpa pasir di pantai banyak bebatuan karang tajam gak indah,negative
terlalu banyak sampah dan akses yang kurang enak untuk lewat,negative
pantai nya udh lumayan bagus adem cuman masih kotor ada sampah sera mana mana dan bau sampah yang buat para unjung sangat tidak nyaman jadi saya harap moga depan ada tugas bersih serta ada tempat sampah supaya tidak ada sampah yang sera mana mana sehingga si unjung jadi rasa sangat nyaman,negative
kalau kesini enak sore hari,positive
banyak tusuk sosis dan sate di pantai sangat bahaya,negative
pantai pasir putih yg ramai dgn unjung apalagi lo hari libur banyak deret kios kios jual makan dan minum panjang pantai,positive
toilet perlu tambah wisata murah anak bisa mandi bagus buat selfi,positive
cukup bersih dan sehat waktu pagi hari,positive
tempat nya nyaman sejuk angin sepoisepoi bikin ngantuk pandang bagus banget,positive
pantai yang indah banyak sewa andong kereta kuda kecil,positive
sungguh di sayangkanpantai se indah ini di ruksakdi kotor sampah masyrakat kedok wilayah dan kedok karang tarunamembuat unjung tidak nyaman dan kapok,negative
menang suasana aja sana makann,positive
dekat kota tapi kurang awat,negative
lumayan buat santai keluarga,positive
pantai yang saat luar biasa indah yang rupa objek baru dari kota jogja dengan hutan cemara dan pasir putih,positive
wisata alam murah riah di kota semarang,positive
pantai bagus pasir putih,positive
kurang bersihfasilitas ruang tggu nya msh krang,negative
alam bagus tidak terlalu rame banyak pilih warung pantai luas ombak gede2,positive
