text,label
packing fragile,negative
mantap deh pokok,positive
kecewa,negative
kartu garansi kok enggak ada bagaimana mau claim kalo ada rusa packing kurang safety karena enggak pakai packing kayu hanya pakai buble wrap,positive
produk yang saya terima selalu saja bagus dan semua sesuai harap tq lazadayoure my best friend on the online transaction,positive
keren stylishpacking rapi tapi lain kali packingnya kalau bisa pakai kayu dong biar lebih aman,negative
tombol remote sudah tidak semua fungsi jaring sering hilang tidak bisa netflix,negative
baru isi file sedikit langsung corruptya memang harga tentu kualitaswajahtersenyumdenganmatabahagia,negative
sampai nya sangat telat tidak muas yang anter enggak ada pintar untuk men setting telat sampai minggu padahal saya bayar lebih untuk ongkir,negative
lumayan produk layan banyak varian inch atas yang bisa cod biar enggak usah jauh2 beli,negative
produk yang kirim tidak sesuai warnabonus anti virus tidak jalan,negative
siang tadi datang saat saya enggak di rumah tapi selamat tang tetangga saya belum di coba tapi thx untuk kirim yang cepat,positive
tidak ada hologram hanya tempel biasa tulis genuine product dan sekarang sudah rusak dari beberapa bulan yang lalu,negative
tv bagus enggak ada yang cacat sayang kualitas tv jelek untuk lazada keren banget kirim lebih cepat,negative
parah nyata isi memory nya hanya 16 mbak lapak tipu tolong pihak lazada segera tindak tegas hadap para tipu seperti ini karena pasti pengaruh hadap percaya para consumen yang ingin belanja di lazada,negative
yang datang 32gb nyata cuma 389gb wajahtanpaekspresi,negative
paket sudah terima dengan baik barang original kurir juga ramah thanks lazada,positive
kok sering muncul suara tet tet tiap detik ya apa bisa dretur,negative
selamat pagi dengan hormat saya agak sedikit kecewa dengan lazada kirim tidak sesuai barang yang di pesan dan nama beli tidak sesuai nama asli untuk itu saya harap depan lebih teliti lagi dalam mempacing barang agar konsumen tidak kecewa terima kasih hormat saya surma muhdiana,negative
moga awet ya,positive
lumayan bagusthx lazada,positive
kalau buat anak di bawah 12 tahun lumayan tapi jangan buat main game online buat offline ok untung saya dapat harga kaki lima jadi tidak terlalu rugi,negative
barang sesuai gambar dan hologram resmiwajahtersenyumdenganmatabahagiatop sellerrespon cepat dan kirim pun enggak sampai harithnkz,positive
bagus tv nya gambar jernih suara bening dan kencang packing rapi sampai cepat banget,negative
puas dengan produknyadapat hrga murahpengiriman standar,positive
mantul,positive
assalamualaikum gan krim saya dari tggl 19012018 sampai sekakarang kok enggak smapai2,negative
sangat kecewa semua data hilang saat pindah ke memory sebut,negative
trimakasih lasada bara sudah ku terima,negative
kaki kanan yang belakang patah pas baru buka,negative
produk sesuai dan manfaat,positive
barang jalan normal baik,positive
barang sesuai display paket kirim safety,positive
lumayan sesuai harga lebih bagus yang seri kknya 5g,positive
cepat tepat sesuai bagus packing ok terima kasih gan,positive
telah tunggu hari akhir sampai juga,negative
paket datang langsung unboxing telah semua beres enggak ada masalah pasuk kardus lagi buat nanti serah wkwk pesan pas tanggal 99 baru sampai malam ini best seler melipattanganjempolkeatasjempolkeatasjempolkeatas,positive
pesan merk ini yang di kirim yang lain,negative
barang belum sampai ya estimasi sampai sabtu 23 des 17 jual nya serius enggak ya,negative
overal produk bagus sesuai dengan spesifikasi lebih tingkat lagi jangka waktu kirim,negative
case designnya ok dan kuat bisa aman harddisknice item,positive
good quality dengan fitur yang mumpuni,positive
mantap hari sampai,positive
suara bagus layar oke kirim mantaaaaap pesan sore pagi sudah sampai moga barang awet ya tengkyu,positive
kak cari uang yang halal kak barang rusak di kirim wajahmenangiskeraswajahmenangiskeras,negative
mantap,positive
barang sudah darat untung dengan selamat karena bingkis tanya ada lindung atau hanya langsung dengan kertas saja dan ini baru saja saya coba dan fungsi tetapi sayang nya baru saja coba kurang lebih menit sandisk otg ini langsung panas dan itu hanya saya cek fungsi saja dan belum saya guna untuk pindah file saya dan untuk seret atau buka sandisk agar keluar itu agak susah ya tapi tidak apa apa mungkin karena masih baru jadi masih susah itu ulas saya untuk produk ini cara pribadi terimakasih,negative
joos,positive
barang darat dengan selamatkurir ramah termaksih buat lazada smiling face,positive
sudah mpai aman,positive
tiba dengan selamat kondisi segar rapat packing oke fungsi dengan baik terimakasih,positive
awal ragu belanja elektronik di lazada tapi pas sampai barang sesuai barang original jangan takut belanja di seller ini terimakasih lazada,positive
bagus aman selamat smapai rumah kurir juga ramah,positive
barang jelek enggak fungsi sama sekali,negative
mau tanya ini cicil pakai apa yac bukan,negative
pesan mingguselasa dtngtapi sayang otg enggak bisa di pakaipas di pasang ke hp,negative
kecewasaya mesan tanggal 29 september barang sampai nya tanggal 20 oktoberkurir pun datang ke alamat enggak asih kabarnot recomend lah pokok kartu garansi pun kagak dikasihcari seller yang lain saja kalau mau beli,negative
terima kasih barang sudah sampai aman tanpa kurang pesan tanggal 20 sampai seram tanggal 27 paking sangat rapi sampai lap lapis kurir juga ramah terima kasih lazada,positive
barang sesuai dengan yang diharapkanthanks,positive
produk jelek enggak bisa pakai,negative
alhamdulilah barang sampai cepatkurirny ramahbarang mulus no lecet2 selalu puas belanja di lazada thanks lazada,positive
sedikit kecewatertera di bungkus 32gbtapi nyata kapasitas hanya 16gb,negative
barang bagus enggak kecewa sama sekali,positive
sudah saya terima dalam ada baik dan herfungsi terimakasih banget,positive
waktu beli tv ini atas duajuta kemarin cek 1850 sekarang 19lebih sedikit hahaha,negative
harga promo dan kualitas bagus thanks lazada dan cooca,positive
barang telah terima dengan baik dan fungsi dengan baik hanya untuk paking kurang aman lebih ok,positive
kirim cepat dari jadwal dan flashdisk nya bagus,positive
barang bagus mantap thanks,positive
barang nya sudah sampai rapi sudah di cek rapi dan muas thak gan,negative
bagus dan sesuai cepat kirim,positive
bagaimana kakak flashdisk kingstone yang 64 gb pesan kok enggak dkirim,negative
puas pokok,positive
terimakasih lazada barang sudah sampai dan sangat bagus,positive
produk tidak fungsi dengan baik,negative
bagus flashdisk nya,positive
bos pesan saya sudah cukup lama tapi bareng belum saya terima sudah lewat waktu yang tentu yakni 1520 desember 2017 no pesanan3714253532bgimn bos ku tolong blsn dan kbrnya tq,negative
bagus murah hemat,positive
barang sudah terima moga enggak ada masalah untuk kirim super cepat makash sukses terus lazada cooca,positive
sesal belanja toko ini waktu kirim lama pesan yang kirim 4sangat kecewa sekali,negative
tolong dong seller harga jangan dinaikin lagi kemarin enggak sgitu harga,negative
bisa nampung data dengan baik dia tapi pas di save buat diplay di tv kadang video crash enggak bisa putar,negative
fisik bagus kirim cepat tapi isi kurang bukan 16 gb cuma 145 gb tapi tetap oke,positive
barang sudah kami terima dan fungsi dengan baik terima kasih,positive
barang rusak kok kirim mana deh enggak bisa kembali barang lagi buang2 duit cuma buat barang rongsok seller payah barang rusak kok jual data masuk tapi lagi2 hilang sendiri data nya bagaimana mau instal kalo data nya saja hilang terus,negative
cepat korup,negative
sekian lama nanti akhir datang kemarin tapi ada sdikit kcelakaan dan langsung di retursekedar masuk buat pihak lazada kalau kirim brang khusus elektro tolong di pakai kayu biar lebih amansemoga retur cepat di actrimakasih lazada,positive
barang sesuai dengan yang dipesanpengemasan baik dan rapiwalaupun sampai nya lebih 2hari dari estimasi lama,negative
maaf baru asih ulas soal nya tv nya baru di coba sempat kaget sih kok tv nya enteng banget biasa nya kan berat wajahgembiradenganmatabahagia tapi bagus banget sih pas di coba terima kasih saya suka tv nya wajahmemberikanciumandenganmatabahagiawajahmemberikanciumandenganmatabahagiawajahmemberikanciumandenganmatabahagia,positive
murah berkualitastanks lazada dan layan jual,positive
bagus sandisk nya tapi usb otg nya tidak fungsi apa karena gratis thank lazada,positive
kirim cepat dan produk sama dengan yang ada di gambar,positive
fungsi dengan baik overal good good job lazada sandisk,positive
harga standar fd fungsi dengan baik tidak ada kendala sama sekali dalam pakai pokok bagus banget terimakasih lazada dan seller,positive
unit lihat baru tapi saat tengah pakai mouse tidak bisa bergeraklayar nyala tapi tidak bisa di operasional saya coba batrai di copot baru mau nyala kembali dan info display batrai masih jam tapi dadak mati,negative
trimakasih ya bantu alhamdulilah,positive
enggak ada kartu garansi warna black yang kirim silver,negative
gambar bagus untuk suara saya kasih nilai karena agak dengung port hdmi cuma lebih hanya tv besar saja,negative
barang sampai hanya lama dalam kirim,negative
sudah di ting semua apa belum,negative
maaf baru nilai barang oke gan,positive
mantaaf,positive
untuk per file an its okey tapi untuk play di mp player tidak okey selalu gagal muncul nya nofile enggak tau hanya saya saja atau ada yang lain harga nya sesuai dengan kau nya nyata juga beda dengan v250 milik saya yang dahulu,negative
barang bedacepat panas,negative
terima kadih lazada pesan tanggal 16 malam tanggal 19 siang batang sudah datang kurir baik dan ramah saya sangat puasjempolkeatasjempolkeatasjempolkeatas,positive
flashdisk semua fungsi dengan baik flashdisk nya orisinal mantap,positive
kirim cepat packing rapi sesuai deskripsi,positive
please refund dana dong gue saja bingung ini cara balikin barang bagaimana,negative
kirim cepat packaging rapi flashdisknya baru fungsi tapi otg rusak,negative
barang di terima dalam ada lcd nya pecah bagaimana proses retur nih,negative
kecewa untuk video enggak bisa,negative
terimakasih ya tv nya sudah sampaisemuanya rapi muas jempolkeataswarnakulitcerahjempolkeataswarnakulitcerahjempolkeataswarnakulitcerah,positive
enggak bisa buat simpan video,negative
kurir ramah,positive
untuk sambung kabel tidak fungsi tapi untuk flasdiknya sudah ok,negative
barang sampai ya agak lama sih tapi gapapa terus barang juga fungsi dengan kapasitas 145 gb cepat sih biasa saja karena memang kayak begitu thank you,positive
alhamdulillah paket sudah tiba lumayan cepat kirim kondisi bagus dan moga bisa fungsi dengan baik,positive
tv yang saya beli sudah rusak lagi masih garansi apa enggak,negative
usb enggak guna tiap di pasuk data malah hilang semua asu,negative
sempat waswas saat datang tv nyarupa2 nyatv nya kirim ke aceh sangat aman telah buka alhamdulillah tv nya baik dan fungsi sempurna tidak ada lecet apa suara tv bagus gambar layar pun baguspokoknya top dehterima kasih lazadapertahankan kwalitas produk konsumen,positive
hardisk enggak bisa di instal dan lampu power enggak nyala,negative
flashdisk baru hari sudah rusak di format di gdb tidak bisa malah lot laptop,negative
barang sesuai skripsi dengan harga yang baik thx,positive
jangan ada yang beli tablet ini barang tak bagus,negative
pesan sudah sampai tapi fre bracket nya kok enggak ada bagaimana lazada bisa bantu soal ini,negative
pas di format cuma 32gkacau,negative
barang bagus banget jempolkeataswarnakulitcerah cuma ekspedisi harus dibawelin dulu minta kirim yang sameday tapi enggak ada jelas barang kali nelpon cs baru sampai barang untung kurir ramah tapi puas lah lihat kondisi barang yang enggak ngecewain thanks lazada,positive
sampai nya cepat barang sesuai banyak bonus,positive
waktu kode aktivasinya masuk untuk aktif tech titannya malah enggak valid dan dapat email yang memberitahukan kode enggak valid,negative
lumayan,negative
barang bagus kualitas sesuai dengan harga yang murah tapi tidak lihat murah hanya saja hati hati dalam simpan file yang sangan amat penting karena khawatir file kunci dalam tidak bisa di edit dan tidak bisa di buka,negative
kami mohon hanya jual produk original garansi resmi dan proses kirim harus di cepat terima kasih,negative
kaget dengan harga segitu nyata isi real memori 125 giga wajar lah tapi keren,positive
kecewa dengan layan pesan sameday tapi enggak antar dan enggak ada kontak kurir dan toko,negative
mantap tv nya gabarnya bagus terima kasih lazada,positive
bagus dan fungsi telah saya tes,negative
tipu bangke kagak bisa di pakaiwajahmarahwajahmarahwajahmarahwajahmarah,negative
oke,negative
alhamdulillah tv sudah terima dengan baik karena codsebelum bayar saya cek kondisi fisik barang takut ada cacat kurir ya tolong buka kardus packing alhamdulillah barang mulus malam langsung di test dan hasil wow haha kayak orang norak ini nama ponsel sih pindah ke tv langsung connect wifi luncur deh seller fast respon thx sellerlaz,positive
barang original mantaps speed copy cepat abisse,positive
barang bagus dos packing bagus tapi dalem real packing fd nya hancur banget padahal niat mau pakai buat gift sudah begitu enggak di seal,negative
tulis nya buy get tapi yang kirim satu saja sungguh kecewa di bohongin begini,negative
pesan warna biru kasih warna merahsudah saya instal windows 10 tapi touchpad tidak berfungsimungkin harus cari dulu drivernya,negative
barang deh sampai tapi ketika coba malah errordata enggak masukenggak muncul pemberitauan pas di pasang di laptop,negative
barang bagus dapat harga diskonsama kasih lazada,positive
mantap barang bagus,positive
storage capacity hanya 145gb tidak 16gb,negative
stock nya ada lagi enggak gan,negative
lebih harga murah kualitas oke packing rapi respon baik dan cukup cepat kurang ukur case lebih ekspektasi terlalu besar untuk hd eks tapi enggak apaapa bisa untuk simpan hp dan lengkap gadget yang lain muas terima kasih,positive
telah barang sampai dan dicheck nyata flashdisk tidak kerja minta di formatteapi selalu gagal tengah proses capcity juga tidak sesuai dengan label lebih kecil label tulis 16gb tapi nyata di ckeck di computer cuma 8gb itu tidak bisa pakai,negative
barang sampai dengan aman dan telah coba barngnya mantul alias mantab betul thanks lazada happy anniversary tambah sukses selalu,positive
flash dishny buat untuk ponsel zenfone go bisa enggak,negative
barang datang lumayan cepat dan semua lengkap jauh ini semua masih ok thanks lazada thanks seller gbu,negative
nice product with great price bagaimana dapeti hooq gratis nya,positive
banyak aplikasi tv yang enggak support dan ketika ganti wifi selalu restar jadi makan waktu,negative
bagus murah terimakasih fungsi dengan baik harga diskon moga awet,positive
harga murah kualitas oke pouch nya bagus orisinal,positive
gan kalau mau pesan lagi bagaimana ya kok enggak bisa terima kasih barang bagus looop,negative
kirim lambat,negative
alhamdulillah sampaicepat sampai nya lagi,positive
kapasitas tidak ful 32gb baca hanya 286gb,negative
produk terima dengan baik packing rapi dan aman untuk sementara bintang dulu kait kualitas produk belum bisa beri review,positive
pesan sudah minggubarang belum nyampe2bagaimana lazada tehbiasanya aku sering pesan sampai hari juga deh sampai,negative
terima kasihbarang darat dngn aman,negative
darat dengan sempurna terimakasih,positive
tombol google assistant muncul bluetooth mulu telusur aksesories tolong segera bantu bagaimana cara aktif fungsi tombol sebut kalo tidak bisa saya mau retur saja,negative
ada beberapa faktor yang akan saya ulas kirim cepat pesan tanggal 24 okt tanggal 25 okt sudah on hand ada cacat produk upa garis death pixel pada bagi bawah respone live chat sangat baik cepat untuk bahas kembali barang sayang enggak bisa tukar produk hanya uang kembali 37hari telah produk di cek oleh lazada tanggal 26 okt produk saya kirim ke gudang lazada sidoarjo tanggal 28 okt dana sudah kembali ke rekening saya dari lazada untuk produk sendiri sudah baik dengan harga 25jtaan hanya perlu tingkat qc saja belum kirim untuk meminimalisir pengembarian produk utama elektronik,negative
barang sudah nyampek dengan selamat packing rapi kurir ramah moga awet ya terima kasih,positive
thanks lazada barang sudah sampaipackingan rapidatang nya juga lebih cpatdari tanggalnyamudahmudahan awetsnang blanja di lazadasudah sering blanja hasil selalu puas,positive
dapat harga the best waktu sale 99 kirim tidak ada masalah kualitas tv dan remote juga ok software android tv tidak masalah cuma kadang2 wifi nya connected but no internet tinggal dimatiin dan dihidupin lagi tv nya,positive
barang nya jelek,negative
mantab mantanbarang baguscepat sampaijos,positive
kirim cepat dan moga awet,positive
itusi ok,negative
beli pas harbolnas dapat harga 35ribu dan awet sampai sekarang cuma isi enggak bulat 16gb cuma 14gb tapi enggak apa yang penting bentuk lucu,positive
gan kok punya saya belum kirim kenapa ya,negative
pesan saya kemarin sudah saya terima tetapi nyata tidak bisa pakai di windows xp tidak sesuai spec,negative
ragu gue yang komen enggak banyak,negative
lexnya dtng malam banget jadi barang yang terima orang di rumah belum di cek,negative
terima kasih ya barang nya sesuai wajahtersenyumlebarbermatahatiwajahtersenyumlebarbermatahatiwajahtersenyumlebarbermatahatiwajahtersenyumlebarbermatahatiwajahtersenyumlebarbermatahatiwajahmemelukwajahmemelukwajahmemelukwajahmemelukwajahmemeluk,positive
produk sudah sampai dalam kondisi baik sudah guna dan semua lancar recommended seller cuma mohon info soal gratis hooq nya telp ke cs xiaomi info tanya ke sellerlazad thanks lazada,positive
jual kasih garansi berapa bulan nih bisa asus 24 bulan tapi ini kok cuman tahunjadi ragu mau beli,negative
sudah saya return gan salah order direfund saja yathx mohon transfer ke rekening bank mandiri cabang tmi jakartaan dedy acct 1290007951714,negative
sudah hari mesan kenapa statusny masih di proses ya,negative
bagus flasdisk nyaya moga awet,negative
murah tapi data saya hilang semua,negative
lumayan untuk lindung harddisk ira saya hardcase nyata enggak,negative
barang bagus sesuai gambar dapat fungsi dengan baik,positive
product bagus reccomended,positive
orisinal awet,positive
barang yang saya terima cacat cacat cacat hancur parah led tv nya saya sudah kirim form kembali dan sedang proses kembali tolong di urus segera saya sudah cukup tunggu lama sesal beli elektronik di lazada not recommended,negative
kak kok enggak pakai semua baru 12 gb saja semua nya ke hapus otomatis,negative
kecewa padahal waktu beli ada promo bonus braket pas barang datang tidak bonus braket yang janji,negative
rusak,negative
data yang saya simpan hilang sekali ada enggak bisa di buka yang bagus cuma kabel otgnya doang,negative
barang sudah sampai pesan kemarin siang ini sampai baru coba pasang hd nya belum tes speed nya overal good lah,positive
flashdisk baca 64gb tapi sayang saat copy paste banyak filenya tidak baca dan tidak bisa buka,negative
kecewa pakai banget barang rusak yang di kirim saat ditest layar tv ada garis hitam tebal sehingga barang saya kembali repot beli pokok pokok kecewa,negative
sudah pakai lama berbulan2 enggak ada masalah dan lancar2 saja sengaja kasih rivew lama biar jadi bukti kalo barang sini memang bagus,positive
kecewakatanya 64 gbternyata cuma bisa muat 64 lagumenyesal gue beli,negative
paket sudah diterimasejauh ini saya isi dengan file film tidak ada masalah,negative
pesan ryzen yang datang malah ryzen barang kembali dana harap segera kembali di kardus ryzen tapi isi ryzen,negative
sesuai dengan foto good quality,positive
saya pesan flashdisk bukan memory card,negative
hadiah sound bar enggak kirim,negative
proses cpat pegirman baik barang sesuai pokok nya ok terima kasih,positive
baru nih belanja dilazadadapat seller yang mantap betultrnsaksi kemren hari ini bareng sudah sampaipokokny jos gandoos lah buat seller nyaproduk juga oke punya semua brfungsi dengan baik,positive
produk yang jual asli dan kualitas,positive
pas datang barangya bagus kok completeorisinil jugathx lazada,negative
barang muas tapi packagingnya manfaat kardus bekas yang di lakbanin kabel adapternya juga cuma 34 meter tapi ok lah,positive
bagusmungil tapi kualitas oketransper filemusikvideo lancar mantap lah pokoknamh,positive
bagus muas sesuai ekspektasi,negative
pesan tanggal 15 agustus pas promo merdeka dan sampai tanggal 20 agustus worth itu sih karena kirim dari jawa barat ke pidie aceh sempat waswas takut tv nya kenapakenapa namun pas telpon kurir ninjaxpres untuk di antar barang saya tanya packagingnya pakai bubble wrap saja atau bagaimana ke kurir saya tanya karena lihat ulas rekan lain ada yang kirim guna bubble wrap saja dan sangat rentan bahaya terus sih kurir bilang packaging nya guna kayu pak dalam hati langsung kata alhamdulillah ok mas di antar saja saya bilang dan barang di antar serta kasih laku serah uang karena saya pilih sistem cod alhamdulillah packagingnya lapis lapis bubble wrap lapis kertas hitam lapis karung goni macam karung pakan lapis kayu lagi kayu bagus buka saja susah hehe lapis plastik wrap benarbenar aman karena tv sesuai order tonton bola feed siar favorit jadi betah thank you lazada thanks cooca thanks ninjaxpres,positive
alhamdulillah sampai tuju selamat enggak dah yang cacat gambar lumayan ok dengan harga segitu sayang layar masih tft belum fhd fasilitas juga belum lengkap tapi enggak apaapa terima kasih lazada,positive
thanx lazada bareng keren,positive
barang oce,positive
belum terima barang kok di keteranganx sudah terima spa yang terima,negative
ini bagaimana ya gan kapasitas makan 15 gb jadi bukan 16gb atau 159gb tapi 145gb kecewa banget,negative
barang bagus mantap enggak ada cacat sampai cepat mudahmudahan moga awet,positive
barang baguslumayanmeski kirim lama,positive
percuma barang nya enggak bisa dpake deh tunggu lama kalau jual yang benar bos biar hidup berkah,negative
bsrang abalabal kulitas buruk,negative
flashdisk yang saya terima dalam kondisi baik,positive
barang sampai dengan baik kirim sesuai estimasi packing dengan kayu tv jangkau dengan kualitas oke,positive
good product yang penting garansi jadi nyaman pakenya,positive
oke sangat jangkau untuk mahasiswa kualitas top thks ndan,positive
semua memory tidak ada yang tepat sama gbnya kan isi software juga coba cek merk lain juga begituhaya,positive
tidak bagus,negative
bilang estimasi tanggal 1315 tanggal 13 bilang sedang kirim jalan tapi sampai sekarang belum ada kabar tolong dong di proses kirim saya perlu flashdisknya buat besok,negative
barang bagus sudah tes fungsi dengan baik kapasitas nya real 124gb oke cuma kirim agak lambat,positive
di tulis bisa cod begitu proses rupa enggak bisa,negative
thaks lazada,positive
mantul banget kirim cepat rapi dan safety kualitas sangat muas alam pertama belanja di lazada mal jos,positive
lmyn barang deh coba,positive
barang terima sesuai dengan spek yang beri harga murah dengan spek yang beri terima kasih lazada,positive
real capacity original mantap pokok packing muas rapi sangat hehe micro sd made ini phillipines adapter made ini china,positive
min tv nya sampai dalam ada pecah wajahmerenungwajahmerenung tolong ini garansi bagaimana,negative
saya belum terima tv nyadinyatakan sudah terima kecewa dan jelek sekali layan nol besar lazanda kecewa,negative
kalau boleh jangan di jual lagi produk ini kasihan yang lain pasti sama dengan saya edisi salah lihat,negative
tolong dikirimin barang dalam hari saya lagi butuh banget untuk tugas sekolah saya,negative
sip bagus,positive
kirim tepat waktu flashdisk nya juga fungsi dengan normal mantap lah lazada,positive
cepat sampai sesuai pesan,positive
saya pesan hardisk ini tanggal juni dengan fasilitas gosend sampai hari yang sama tapi sampai sekarang belum sampai mohon segera di proses,negative
sangat tidak bagus memory rusak sudah diback up data dari hp ke memory nyata memory nya abal data tidak baca data kosong padahal sudah masuk ke memory data2nya dan sekarang file2 fotofoto video saya hilang semua enggak baca sama sekali malah belum diback up dulu ke komputer wajahmenangiskeras sangat tidak recommended,negative
barang tidak bisa guna bagaimana fungsi,negative
barang rusak jangan di jual gan kecewa sekali pokok,negative
kirim cepat sesuai pesan barang juga bagus dan baru namun qualitas barang masih sedikit kurang perfect gbr tidak maksimal ada suara kresek2 saat setel music,negative
jelek hilanghilang terus data buat,negative
paket bisa tukar,positive
sampai cepat sih tapi agak kecewa karena lihat di mal nyata lebih murah hehe,negative
ok lah top gan,positive
pesan sudah minggu yang lalu sampai sekarang belum notifikasi barang sedang kirim loh,negative
tidak fungsi wajahkecewanamunlega,negative
kualitas sesuai harga,negative
barang nya agak lama sampai tumben enggak biasa nya kirim lebih cpat kalau lewat lex drpda jne,negative
barang bagus sesuai dengan pesan dan kirim sesuai estimasi waktu puas cuma agak kecewa nyata tipe ini belum dukung fitur multimedia lalu usb tapi lebih ok,positive
mkasih barang sudah sampai semua fungsi moga awet ya,positive
belum bulan ada garis di layar makin hari tambah panjang dan lebar,negative
barang ready mantap,positive
murah riah fitur limpah pure android tv,positive
paket sudah mendaratsangat di sayang paket elektronic seperti ini di antar guna sepeda motortumpang tindih dengan barangbarang yang lainintinya kecewa dengan cara pengirimannyaselebihnya the bestcocok untuk ruang kecil seperti istana iniwajahmenjulurkanlidahwajahmenjulurkanlidahwajahmenjulurkanlidah,negative
bagus banget sudah support digital channel dan fitur smart tv lain,positive
kirim ok barang ok,positive
masih ada enggak,positive
deh di coba ok tidak ada kendala cuma rada lama mungkin rumah agak jauh saja,negative
tlong dong brang kalo tidak fungsi jangan jual ngeceewain planggan saja,negative
kecewa dengan lazada sedia layan cicil dengan kartu kredit tapi praktek tetap tagih seluruh harus konfirmasi lebih dahulu kes jebak konsumen,negative
little smaller tahan what thought but stil good quality,positive
sangat kecewa flesdisk nya enggak bisa di guna sama sekli,negative
tv nya mantap jos fungsi normal 100 yang bilang enggak ada garansi nya itu orang enggak baca buku pandu kartu garansi dapat di buku pandu biasa baca bos,positive
mudah pesan cepat antar barang terima dengan baik,positive
barang sampai tinggal di test thanks lazada,positive
aduh csnya kurang komunikatif enggak bantu bahkan jne tidak packing kayu kalo bayar kasih di menu pilih kirim dong tapi harga ok warna ok 4knya ok,negative
kecewa dengan flashdisknyaenggak sesuai,negative
seller penipuorder memory card kirim sabuk gesperbajingan,negative
sampai dengan ada layar pecah jadi paksa kembali wajahketakutanberkeringat,negative
barang bagus terima kasih lazada,positive
alhamdulillah barang sampai dengan selamatmaaf enggak nyertai foto nya karena lagi kerja siangmantap banget tv nya nyala dengan sempurnadapat flash sale juga,positive
mantap seperti mantan yang sekarang sudah jadi istri orang hehe,positive
memuaskn barang pokok oke,positive
kualitas bagus sesuai dengan gambar,negative
priduk cacat mau pakai malah bikin listrik turun,negative
ini benar 48 inc atau 24 inc sih yang benar yang mana,negative
cara umum laptop bagus tapi nyata windowsnya trial cuma 15 hari saya rasa tipu karena di terang tidak tulis trial baik seller tulis terang yang lebih jelas bahwa produk windows ini trial agar beli tidak rasa tipu,negative
enggak langsung ke costumer tapi titip,negative
usb desain klasikkualitas oke,negative
keren lah barang orisinal speed oke,positive
rumayan bisa pakai hampir nyaris sesuai harapn,negative
barang yang kirim sesuai dengan pesan semua bonus ada lengkap packing rapi dan aman kirim cepat dan ramah terima kasih lazada maju terus,positive
mau cicil bagaimana caranya6,negative
sempat lama sih kemarin dilayaninnya hampir hari packing rapi dan kemarin juga pernah beli dari seller ini untuk barang yang sensitif akan bentur aman sellernya deh sip sih jadi percaya buat beli lagi terima kasih lazada layan cukup baik lebih percaya belanja di sini,negative
tidak sesuai gambar,negative
lengkap dengan bonus dan kartu garansi,positive
tidak ready pakai harus di instal dan hanya dengan win 10 enggak recomended,negative
tanks lazada paket sudah kamiterima,positive
kapasitas sesuai sayang enggak bisa buka format video di tv,negative
hanya bisa nyimpan data 700 mbaksaya kecewa beratlazada kecewa,negative
sering eject sendiri dan tidak bisa untuk copy,negative
di pakai hari langsung enggak bisa on cuma standby saja apa masalah ya pokok apes deh saya,negative
desain keren jempolkeatas fitur mantap mirracast lancar mudah nyambungnya double usbnya sangat guna untuk usb film anak usb film orang tua speaker suara enggak cempreng volume 35 kamar sudah keras untuk film action bassnya nendang gambar hd cukup untuk ukur layar 32 inch digital tv juga mantap walaupun hanya pakai antena dalam dapat harga murah lagi akses youtube juga mudah cuma loginnya saja yang susah,positive
kok,positive
bahan tipis pasag ddindingaga was2 takut pecah psg breket enggak dpat baut xtra buat breket juga,negative
barang bagus fungsi dengan baik dan cepat sampai,positive
kamas rusak,negative
di deskripsi produk tulis input type usb nyata barang nya tidak support usb saya coba return kalo ada yang mau beli produk ini sila bayar saja punya saya no hp 087888985338,negative
barang bagus tidak kecewa,positive
simpan dengan aman,positive
cepat kirim dan packing rapi ok lah,positive
suara nya ituloh enggak nahaaaaaaaaaaaaaaaan wkkwkwkwk,negative
sesuai harap kapasitas sesuai kirim sesuai estimasi kurir ramah,positive
mantul terima kasih,positive
flash disk data sudah di simpan tapi hilang sendiri,negative
barang sudah terima hanya hari dari proses mesan barang sudah sampai dari prosepengiriman dan terima masuk cepat sukses terus yathanks,positive
barang nya enggak bisa fungsi enggak baca sama sekali,negative
barang nya dapat yang seret geser,negative
ok barang nya sudah saya terima,positive
rusak tidak bisa di paki,negative
sudah terima barang bagus sesuai pesan,positive
barang sampai dengan selamat kemas ok isi lengkap moga awet,positive
terima ksih paketany di nyampek mantap peking ya juga rapih,positive
flashdisknya sudah sampai dengan selamat tapi flashdisk ya kayak bekas bukan yang baru soal pas pertama di pakai langsung minta format terus telah data di pindah ke flashdisk semua hilang baru kali ini belanja di lazada kecewa tolong di baik buat depan terima kasih,negative
kirim lama pakai banget padahal di wilayah tangerang selatan lebih dari 10 hari kurir tidak profesional no resi tidak dapat ditrack di situs resmi lapor ke cs lazada juga slow respon layan tidak muas kecewa,negative
flash disk enggak fungsi cuy,negative
barang bagus terima kasih lazada,positive
joz tvnya sudah dua kali beli tetap bagus terima kasih lazada,positive
saya sangat kecewakarena saya pasuk file musikbukan nya kurang tapi malah enggak berkurangterus lagi pas diputartidak bisa saya sarankankalau jual yang manfaat saja walaupun barang kau tapi harus bisa dipakaiitu saran dari saya jangan jual yang tidak bermanfaatini jelasjelas karena di flashdisk nyatidak cantum merek ce yang asli dari flashdisk toshiba ada nama ce nya,negative
kualitas lumayan tapi tidak sesuai dengan pesan,negative
darat dengan amanlangsung di tes dan fungsi dengan baikterima kasih,positive
produk sesuai gambar cyma belum coba,positive
