text,label
pelayanan yang sangat baik petugas yang bekerja pun cekatan pertahankan kualitasnya rsia,positive
pelayanan buruk dengan koordinasi internal yang buruk !jempol_ke_bawah!!jempol_ke_bawah! inilah mengapa mereka mendapat 3 7 bintang anda pantas mendapatkan ini,negative
harus dirawat di rumah sakit selama 5 hari karena tifus sakit yang paling parah yang pernah ada di sini semua perawat ramah dan membantu tidak ada yang perlu disesali saya tidak lelah memeriksa kondisinya dokternya jelas dan terkoordinasi dengan,positive
dari prakteknya khususnya nefrologi jadwal praktek dari irwan jadwal praktek senin 7 oktober 2021 sangat buruk saya daftar dari jam 8 30 urutan dibawah 10 sampai jam 11 30 belum datang di ruang praktik menunggu begitu lama tolong hargai pasien telat 1jam wajar tapi ini sudah 3 jam belum ada pelayanan pasien bagian farmasi nya pun lama sekali proses obat2annya,negative
lama banget antrian cuma 2 orang menunggu sampai 2 jam poli medik rehabilitasi,negative
dari program hamil sampai sekarang berhasil hamil sudah jalan 6 bulan bersama dari ferdhy pelayanannya semakin baik dan semua ramah dari security admin kasir perawat dan dokter nya semakin berjaya dan semakin baik pelayanan kedepan nya !melipat_tangan!!hati_merah!,positive
sok far rsunya bagus dari sekitar rsu yang ada di jakarta tempatnya bersih dan untuk pelayana mcu ada di lantai 9 gedung sky ada pelayanan untuk suket disabilitas juga untuk pelayanan bpjs di lantai 7 beda lantai dan antrian sok far cepat sih flow antriannya umum dan bpjs,positive
saya terkesan dengan pelayanan di rs royal taruma ini fasilitasnya lengkap dan modern para dokter serta staf medisnya ramah dan profesional pendaftaran cepat dan efisien lingkungan bersih dan nyaman lokasinya juga strategis dan mudah diakses sangat direkomendasikan!bintang_medium_putih! !bintang_medium_putih! !bintang_medium_putih! !bintang_medium_putih! !bintang_medium_putih!,positive
bagian igd nya jutek enggak jelas kita sebagai pasien juga berhak memberikan tanggapan atau sanggahan masuk kamar juga lama banget padahal sepi,negative
bidannya ramah tempatnya nyaman lahirannya nyaman senang deh lahiran disana!wajah_tersenyum_dengan_3_hati!!wajah_tersenyum_dengan_3_hati!,negative
saya pernah scalling dan tambal gigi dengan dari andhika pelayanan nya bagus banget dari nya ramah pula nyaman banget perawatan gigi disana dengan dari andhika,negative
rumah sakit yang meski cukup lama namun fasilitas masih oke dan terawat untuk pasien balita dapat kasur box terpisah sehingga kasur pasien bisa digunakan orang tua yang menunggu terima kasih,positive
parah banget mau kontrol tunggu dokter belum datang juga sudah 4 jam menunggu saya kasih an sama bidan nya harus berbohong mulu kagak ada rasa kasih an pada pasien dokter rs mary khusus dokter kandungan lama menunggu datang,negative
pelayanan nya bagus dari bag perawat suster dokter tapi sayang nya beberapa satpam nya sangat tidak ramah dan angkuh kita bertanya jawab nya mau mau enggak enggak,negative
sekedar saran kalo mau rawat inap mending cari saja dulu rs yang lain kalo mentok enggak ada baru ke sini pelayanannya lelet banget dan kualitas perawatnya kurang mumpuni dokternya juga kurang komunikatif jumlah sdm nya sangat kurang selimut enggak ada alesannya habis pokoknya kurang rekomen deh,negative
alhamdulillah melahirkan di rs anggrek mas lancar secara sc pelayanan dengan asuransi swasta harga terjangkau dengan pelayanan yang bagus ternyata di rs melayani pasien pelayanan bpjs dokter dan susternya sangat,negative
habis tindakan impaksi gigi bungsu tunggu obat sudah 4 jam enggak selesai2 sementara efek obat bius sudah habis obat enggak kelar2 kacau dari rame sampai sepi lagi masih belum kelar kelar,negative
perawat dan dokter nya ramah2 banget dan pelayanan nya sangat bagus aku lahiran sesar pakai bpjs di layani dengan sangat baik,positive
pelayanan nya tolong dipercepat lama banget disini pelayanannya ambil antrian online juga enggak berpengaruh tetap enggak sesuai antrian,negative
alhamdulillah pelayanan di dokter gigi bagus cepat dan tenaga medis nya ramah ramah pelayanan di loket pendaftaran pun cepat semoga bisa tetap dipertahankan,negative
saya baru melahirkan di rs tugu ibu karena rujukan dari faskes pertama saya dan anak saya harus dirawat diruang perina apakah perawatan anak saya ditanggung bpjs juga?mohon jawabannya,negative
pelayanan dari ibu junita dan timnya ramah pengecekan gula darah asam urat dan kolesterol juga cepat,positive
rspi pelayanannya sangat memuaskan dari dokter suster admission cashier dl selama ranap susternya sangat ramah baik terima kasih banyak untuk sus kaffa sus gio sus diya selama anak saya dirawat selalu sabar dan banyak interaksi dengan anak saya tidak pernah bosan dengan celotehan anak saya !wajah_tersenyum_dengan_mata_bahagia! mohon dipertahankan selalu untuk pelayanannya ya,positive
alhamdulillah di terima dengan baik anak saya dan dapat pertolongan pertama terima kasih untuk perawatan bagian igd sigap banget untuk sus di ranap juga baik baik sekali dokter kunjung nya juga menjelaskan nya detail penyakitnya rsud nya sendiri bersih toilet nya tempat tidur nya semua bagus makanan nya juga enak enak,positive
staf kasir dan staf farmasi kenapa jutek sekali? tidak informatif tapi saat ditanya menjawab dengan nada dan gestur yang tidak ramah,negative
melahirkan di ruang bersalin alhamdulillah bidan mira dan bidan melinda baik dan sabar setelah lahir bayi dilakukan imd ruang perinatologi terimakasih juga kepada ruang perinatologi yang telah,positive
coba di cek lagi sistem penomoran antrian yang sudah menunggu sejak sore di salip lagi di salip lagi sama yang baru datang gegara nomor ybs lebih muda dahulukan yang registrasi ulang lebih dulu ini sih menunggu antrian bisa sambil nyuci beberes dl,positive
pelayanan bpjs nya tidak jelas ada surat tindakan jam 6 pagi tapi staf loket datang jam 07 30 cuman di srh tg tapi enggak jls kapan di panggil nya kalau tunggu tapi jls tidak masalah bagi saya,negative
ini betul² parah pelayanan farmasinya lama banget untuk pengambilan obatnya sampai 3 jam menunggu belum dipanggil²,negative
hm bagus pelayanannya buat petugas labnya ramah ramah sih terus juga kerjaanya cepat dan yang penting enggak terlalu lama antriannya semoga pelayanannya semakin baik lagi ya! thanks,positive
pelayanan bpjs dengan ap jkn alhamdullilah lancar tanpa ribet,negative
istri rawat inap di rs ini pelayanan nya sangat memuaskan bidan dan dokternya sigap bahkan di hari libur nasional juga dokternya sempatin visit igd penanganan cepat asal kita bisa sigap juga dalam proses pendaftaran seperti data pasien yang akan dirawat,positive
pelayanan nya di tingkatkan lagi percuma antri pakai nomor antrian tapi pemanggilan nya di random !! setiap pasien di panggil enggak di sebut namanya apakah karena menggunakan bpjs jadi terlalu di remehkan ????!!,negative
saya nganter bapak saya berobat dari pagi sudah menunggu di pengambilan obat farmasi tapi sampai dzuhur di selang terus jam 12 51 baru di kasih obatnya saya mengantri duluan dari pagi tapi malah di suruh menunggu sampai dzuhur di tanya jawabannya sesuai urutan menyesal,negative
pelayanan sangat baik respon cepat dan tidak ada delay perawatnya ramah tempatnya nyaman dan bersih banget !tepuk_tangan_warna_kulit_cerah!,positive
pelayanan igdnya oke dokter perawatnya ramah2 nyaman juga ruangannya!oke_warna_kulit_cerah!,negative
saat dirawat di lantai 9 suster icha dan suster rani merawat dengan baik makanan yang dihidangkan variatif dokter wirawan juga sangat baik dan responsif,positive
semenjak ada komplen pelayanan semakin baik dan sekarang waktunya aku kasih bintang 5 karena pelayanan operasinya sangat memuaskan dan profesional ditambah perawat bedah sangat ramah dan menyenangkan trimakasih untuk dari yonatan yang sudah menangani dan semua kru rs mitra keluarga,positive
antrian apoteknya enggak bisa lebih lama dan lebih sampah lagi? orang datang berobat dari jam 8 pagi pulang jam 2 stuck di apotek 2 3 jam bakar ijazah saja sdm nya kalau jasa pelayanan publik begini,negative
untuk pelayanan bersalin sangat bagus suster dan dokter juga ramah rumah sakit bersih jadi enggak bakal ragu lagi kalo ber obat disini!!wajah_tersenyum_dengan_3_hati!!wajah_tersenyum_lebar_bermata_hati!,negative
rezeki bertemu dengan bidan yang hebat terima kasih bu jehan yang sudah mencerahkan dan menenangkan saya karena sangat cems menghadapi kelahiran anak kami yang pertama ini,positive
rumah sakitnya bersih tertib dan teratur dokter dan perawatnya sangat ramah,positive
seminggu lalu anak dirawat diruangan anggrek 1 dokter sama suster nya ramah2 cuman tolong anak anak magangnya lebih dikasih belajar lagi kasihan anak saya harus menahan sakit gara gara anak magang enggak bisa nangangin infusan yang macet itu saja sih !melipat_tangan!,negative
pertama kali berobat di rumah sakit ini pelayanannya top banget dokter dan perawatnya baik dan cepat terutama bidannya bidannya mantap ramah ramah banget recomended banget !oke_warna_kulit_cerah! !warna_kulit_cerah!,positive
tolong perbaiki cal centernya saya pernah dirawat disini beberapa kali dan pelayanan sangat baik tapi cal centernya tolong dibenahi jangan terlalu banyak oper mengoper,positive
pengalaman selama dirawat di ruang daffodil sama dari leonirma ok banget ramah responsif,negative
anak saya dirawat di lantai 3 lantai khusus anak karena dbd dirawat disini selama 6 hari disini dari hari pertama masuk waktu mau infus sus nya pada super sabar n telaten n anak saya juga enggak menangis pas diinfus n ambil darah juga,negative
rumah sakit dan ruang rawat inap 822 nyaman dan bagus fasilitas memadai dan pelayanan penanganannya responsif!wajah_tersenyum!,positive
rs makiyah sangat bagus pelayanannya suster2 nya juga baik baik banget kebersihannya juga bersih pol!wajah_memberikan_ciuman_dengan_mata_tertutup! terimakasih atas pelayanan nya,positive
program vaksin polio gratis di grand family semua petugasnya ramah dan cepat membantu,positive
pengalaman yang enggak bisa dilupain pernah kecelakaan mulai dijemput oleh ambulance rs brawijaya depok sampai dirawat di rs brawijaya depok dokter di igd dan perawat nya baik sekali perawat di ruang rawat inap nya juga baik dan helpful sekali yang terpenting makanannya uenak semua!!! thankyou rs brawijaya depok !bintang_medium_putih! !bintang_medium_putih! !bintang_medium_putih! !bintang_medium_putih! !bintang_medium_putih!,positive
pelayanan nya baik sopan dan juga ramah kepada pasien,positive
bad banget ini rs kamar ac mati perawat jutek semua mau pulang mengurus admin dari jam 12 jam stgh 5 sore baru beres pelayanan enggak ramah banget dari susternya yang senang nyolot2 padahal masuk trimitra pakai umum bayar tunai enggak pakai bpjs,negative
pelayanan igd kurang karena takut enggak bisa byr,negative
mulai dari pendaftaran sampai ambil obat semua petugasnya satset satset kapan lagi berobat murah tapi dapat pelayanan sebagus ini super duper highly recommended !mengangkat_tangan_warna_kulit_cerah!!jempol_ke_atas_warna_kulit_cerah sedang!,negative
pelayananya enggak jelas dari siang sampai ketemu pagi enggak dptkamar buat rawat inap apa karena pakai bpjs ??sedangkan yang baru datang enggak lama langsung dapat kamar setiap saya tanya selalu penuh tapi kok giliran yang lain bisa langsung masuk kamar ??apakah yang lain tunai jadi semudah itu dan bpjs di kucilkan??,negative
katanya pakai system semakin system semakin enggak efisien ribet menunggu lama mana pada laper pusing buat lempar sana sini enggak kayak tahun 2023 2024 mengira makin gesit lagi eh malah makin menurun yang dibutuhkan costumer itu bagaimana bisa,negative
alhamdulillah penanganan cepat dari dokter maupun perawat nya walaupun pakai bpjs tetap di layani dengan sepenuh hati,positive
istri saya dirawat di cat a 103 pelayanan perawat semua ramah2 ruangan bersih dan nyaman,positive
kecewa dengan layanan pengembalian dana mayapada jakarta selatan tidak ada kemajuan selama 3 bulan!!!,negative
makin hari makin rusak saja pelayanan nya sudah kali berobat pakai pembayaran pribadi umum dokter jadwalnya jam 12 00 16 00 dia datang nya jam 3,negative
pernah punya pengalaman enggak seru saat anak mau konsultasi tentang amandel jadwal jam 4 via telp suruh on time,negative
pertama kali coba berobat ke dari mata daftar via online pas datang ternyata dari sudah seminggu tidak praktik!wajah_terlalu_lelah!kalo tidak praktik kenapa tidak ada info padahal sudah mencantumkan no telp akhirnya daftar online ke rs di bsd lagi saja via online,negative
semua berjalan lancar pelayanan dari suster dan team sangat baik dan ramah ada suster tsania ulva gio duri semua ok room 805 perawatan untuk anggota keluarga,positive
hati hati jangan ke rs ini enggak rekomentyang ada nyawa melayang padahal pakai asuransi swasta bukan bpjstgl 15 10 2024 berobatdi rs ciputra dokter bilang akan dilakukan tindakan pada tanggal 16 10 2024disarankan puasa jam 09 pagi sampai jam 5 sore enggak boleh minum air akan tetapi jam 4 sore diinfo dokter jantungnya untuk ekg jantung adanya jam 8 malam dan akan dilakukan tindakan jam 10 malam mana mungkin disuruh puasa dari jam 9 pagi sampai jam 10 malam jadi dibatalkan puasanya karena kemalaman akhirnya jam 8 malam dokter jantung datang hanya periksa doang tidak dilakukan ekg jantung dl akhirnya reschedule besokya dan dokter jantung bilang besok tanggal 17 10 2024 sudah bisa tindakan jam 4 sore tanpa perlu ekg lagi dengan syarat puasa jam 8 pagi sampai jam 4 sore tanggal 17 10 2024 jam 8pagi sudah mulai puasa dokter datang jam 9 pagi bilang diundur jam 11 siang ? alasan dokter jantungnya cuti semua adanya malam dan diperlukan ekg jantung dokter sebelumnya bilang enggak usah ekg lalu sekarang butuh ekg bisa dilakukan jam 19 30 dan kemungkinan tindakan operasi di jam 21 00 atau 22 00 karena kecewa akhirnya memutuskan pindah rs puri karena dibiarkan berhari hari tanpa ada tindakan dari rs ciputra note sopnya juga bahaya puasa di rs lain cukup 6 jam dan boleh minum air putih di rs ini puasa 8 10 jam tidak boleh minum air putih ini bisa bikin nyawa orang melayang,positive
pelayanan nya bagus banget terimakasih untuk dokter anisa bagian staf r bersalin sehat sehat ya bu dokter beserta team nya yang bekerja di rs tersebut pasien ayuariyanti,positive
makanan oke tapi saya baru slese operasi amandel enggak disediain es krim kulkas di kamar kurang dingin es krim yang saya beli mencairperawat ramah dan baikkantin kurang oke kurang banyak menu lalu siomay yang biasa di kantin sudah berubah dulu enaaaak banget sekarang sudah beda kira kira bisa sama seperti dulu lagi kah siomay nya?layout kamar harusnya kamar mandi dekat pintu keluar supaya kalo ada tamu enggak lewat2 tempat tidur pasien jam besuk tamu walaupun kelas 1 atau vip tapi alangkah baiknya dibatasi juga karena pasien dan pasien tetannga lainnya butuh istirahat juga alangkah baiknya juga kapasitas tamu dibatasi juga per ruangan diinfokan saja ke penghuni kamarnya sekian terima kasih,positive
pelayanan bagus sekali dari mulai keamanan yang menerima tamu atau jaga di depan terutama yang ramah sekali barakallah semoga terus bisa ditingkatkan kenyamanan fasilitas dan solusi kesehatan nya !melipat_tangan!,negative
saya baru bisa menulis sekarang kejadian nya adalah kemarin 25 mei 2024 suami saya adalah pasien tb paru di rumah sakit ini dari awal sakit sampai dengan pengobatan semua berjalan baik tapi hari kemarin benar benar membuat saya,positive
sudah lama tidak berobat disini sekarang sudah banyak berubah pelayanannya sudah lebih baik infrastruktur nya juga sudah lebih baik dari seblumnya,positive
keponakan saya lahir caesar di sini pasien belum pulih buang air kecil saja masih pakai alat bantu selang tapi sudah di meminta pulang dan tidak kasih solusi apa mungkin karena pakai bpjs!,negative
pelayanan yang sangat baik dan ramah dari para user ter love,positive
pengalaman saya dan keluarga selama berobat di rsu bunda margonda mendapatkan pelayanan yang baik dari awal mendaftar hingga pembayaran semuanya baik petugasnya ramah ramah dan sangat informatif untuk mengakses jadwal dokterpun mudah,positive
pengalaman pas nganter pacar saya susternya jutek pas konsultasi ribet proses administrasinya suruh bolak2 ik ttd yang parahnya bukan petugas medis yang melakukan eh malah pasiennya sendiri magabut petugas medisnya lama,negative
buruuuk sangaat buruk dalam pelayanan nya mulai dari waktu dan pendaftaran dan pelayanan suster juga dokternya dikecewain tanpa kepastian waktu hanya disuruh menunggu dan menunggu sangat sangat kecewa buruuuuk sangaaat burrruuuk,negative
administrasi lama banget hari begini berobat jalan dari pagi sampai sore please deh! sayang banget dokter bagus tapi administrasi buruk!,negative
satu satunya hal yang bagus di rumah sakit ini adalah dokternya setidaknya bagi saya area parkirnya buruk masuk turun lalu keluar masuk lagi lalu parkir mobil para staf bekerja sangat sangat sangat lambat maksud saya sangat sangat lambat bahkan jika anda ingin membayar anda harus menunggu setidaknya 45 menit buang buang waktu saja,negative
terima kasih para dokter dan perawat rs trimitra yang sudah membeikan pelayanan dan perawatan untuk istri saya semoga rs trimitra semakin sukses kedepannya,positive
2 bintang bukan untuk pelayanannya tapi untuk musholanya yang super sempit tidak layak tidak sebanding dengan kemegahan rumah sakit ini mushola uk 1 5 kali 3 sama untuk pria hanya 1 baris terlalu merepotkan untuk,negative
alhamdulillah pelayanan baik gercep untuk di igd nya salam sehat sukses selalu,positive
pelayanannya dan antriannya lama sekali dokter anak cuma 1 2 orang staffnya juga lama dan kurang profesional,positive
pantas rating nya kebanyakan bintang 1smua komentar nya juga jelek² baru sejak bujek ke rs entah itu bidan atau suster menanyakan pasien nya dengan nada sinis dan judes banget padahal saya menjawab dengan nada sopan dan rendah cuman di rsud tamansari doang yang seperti ini,negative
pertama kali berobat jalan di sini dokter dwi orangnya ramah banget dan penjelasannya ke pasien juga jelas banget semua stafnya juga sopan dan ramah banget rs nya bersih banget sangat tenang tidak berisik minum obatnya juga cepat,negative
pelayanan yang rapi,negative
acara getring perusahaan rekanan rs sentra medika cisalak acaranya sangat menarik dan informatif kami disambut dengan sengat baik oleh tim rs sentra medika,positive
semuanya ok dari dokter bidan n security tapi ada 1 yang enggak oke diruangan suster kalo bangkunya kerubah posisi jangan main menyalahkan orang yang baru datang tau juga enggak siapa yang mindahin sebelnya sudah nyemprot enggak meminta maaf,negative
pelayanan yang sangat baik untuk dokter para staf dan kenyamanan tempat yang baik juga,positive
pelayanan dari satpam sangat membantu pelayanan dari admin glas room dan duty manager sangat baik membantu saya mencari kamar rawat inap dan menyediakan kamar tambahan untuk anak saya luther dokter dan perawat sangat sabar dan cekatan dalam merawat anak saya dan proses penagihan sangat cepat terima kasih,positive
pelayanan yang sangat baik diberikan oleh semua tenaga kesehatan terutama dari suwito dan semua perawat di lantai 5 apresiasi yang sebesar besarnya kepada dari yuliardy dokter bedah vaskular atas perawatan dan penyembuhan holistiknya,positive
registrasi via wa respon baik update setiap hari jika ada pergantian dari ataupun waktunya pelayanan nya ramah dan cepat penjelasan dari juga bisa dipahami dengan baik banyak dokter perempuan jadi nyaman terimakasih banyak semoga berkah,positive
kesini untuk ke psikolog anak untuk lebih mengenal psikis dan emosi anak supaya tau juga tumbuh kembang emosional dia alhamdulillah perkembangan kakak sesuai usianya terimakasih bu dokter,positive
kasirnya cuma satu menghadapi pasien rawat jalan dan rawat inap untuk pembayaran yang rawat inap selalu kesalip sama rawat jalan super super lelet untuk kasir bedakan kasir rawat inap dan rawat jalan harusnya,positive
rumah sakit andalan di daerah mangga besar tempatnya nyaman pelayanan ramah cepat dan tepat !hati_merah!,negative
kurang bagus di staf apotik kerjanya lambat banget,negative
anak kami asya luna dirawat di ruang sofa kamar no 203 telah mendapatkan phbs dari para perawat pelayanan sangat baik dan sangat mengedukasi pasien dan keluarga,positive
terimakasih para petugas para pelayan suster perawatnya ruangan dan sebagian sudah cukup memuaskan kami sangat nyaman dan senang dengan semua pelayanan nya,positive
perawat2 igdnya kurang empati jahat bilang pura pura sakit dan tidak berani bunuh diri pelayanan sangat buruk mendingan jangan ke igd sini perawatnya banyak mengomong enggak penting mengobrol mengobrol enggak jelas enggak percaya keluhan pasien dibilang pura pura rasanya sakit banget dan malah bikin down padahal pelayanan kesehatan jiwa kan harus supportif dan minimal dengarkan keluhan pasien,negative
beberapa tahun yang lalu pelayanannya kurang memuaskan tapi sudah 2x semenjak 8 bulan yang lalu suami saya dirawat di rs mary pelayanannya semakin baik suster baik di lantai 2 maupun di lantai 3 ramah2 dan sigap padahal beberapa tahun,positive
proses pendaftaran yang cepat penanganan igd yang sigap dan dapat kamar bagus di lantai 5 terima kasih juga ya pak pelayanan ambulans nya sangat respon cepat,positive
terimakasih banyak siloam kebon jeruk !hati_merah! khususnya dari yosep sutandar spog yang sudah sangat membantu dan sangat edukatif selama proses kehamilan sampai proses melahirkan saya sehat dan aman,positive
tempatnya bersih nyaman saat awal masuk namun security nya mohon di latih kembali ya ada kejadian tidak menyenangkan disaat ada yang datang saat bukan jam besuk memang benar tidak boleh masuk namun kami pasien biasanya berkelit gantian,negative
selama 6 hari anak saya mahesa abdilla dirawat alhamdulillah mendapat pelayanan yang baik perawatnya ramah dokternya juga ramah menu untuk pasien bervariasi rasanya juga nikmat suasana religiusnya sangat,positive
rumah sakit langganan anak saya dari lahir sampai sekarang dokternya baik dan terpercaya !jempol_ke_atas!,positive
pengalaman berobat ke dari bintang sapa p pakai bpjs pelayanan nya sudah digital semua jadi termasuk lebih cepat proses nya dari mulai daftar lab radiologi sampai tunggu obat relatif lebih cepat!jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!,negative
pelayanan lambat pengambilan obat menunggu sampai 2jam lebih dan tidak ada nomor urut antrian obat jadi pengambilan obat tidak sesuai urut saya menaruh resep obat duluan tapi orang lain dibelakang saya yang menerima obat dluan masih,negative
ya allah tolong tingkatkan fasilitas tunggu pasien paru gedung terpisah di parkiran enggak ada ruang tunggu cuma kursi cukup buat 9 orang hujan kehujanan panas kepanasan pasangin kanopi kayak minimal staf bilang dokter datang jam set3 sore,negative
penkes tentang asi dan perawatan payudara oleh bidan tya di ruang marwah rs annisa jelas dan bisa di mengerti terima kasih bd tya,positive
tzu chi hospital rumah sakit dengan budaya humanis peralatan berteknologi tinggi lobby luas pelayanan dengan sistem cluster sesuai dengan penyakitnya jadi tidak bercampur dengan pasien lain toilet untuk pasiennya sangat nyaman tersedia berbagai vendor untuk memenuhi kebutuhan sangat nyaman,negative
pelayanannya bersih dan cepat pokoknya terima kasih banyak kepada dokter rhenata sihombing semoga tuhan memberkahi anda selalu,positive
anak saya di rawat inap di sini perawat nya selalu telat mengasih obat kadang infusan enggak jalan enggak langsung di tanganin dan setiap rumah sakit biasanya ada nomer kritik dan saran di ruangan pendaptaran seperti rumah sakit lain nya terus,positive
rumah sakit tanah abang pelayanannya bagus responya cepat perawatnya ramah2 khususnya di lantai 1 terima kasih,positive
sales yang bernama ronald ketika ditanya estimasi tidak memberikan informasi yang jelas jawab saja haha pelayanannya buruk!,negative
pelayanan meskipun pakai bpjs alhamdullilah cepat nyaman dan semu petugas ramah ramah,negative
tiket masuknya jam 13 40 pendaftarannya bilang jam 14 00 lalu passnya datang satu jam lagi jam 14 00 nanti menunggu dipanggil lalu antriannya dipanggil sekitar jam 14 05 tapi sudah antrian ke 10 sebelum saya sangat kecewa,negative
pelayanan nya jelek banget bayi 5 hari lagi sakit begini sampai kuning disuruh tunggu 3 jam enggak ada penanganan apa apa harus menunggu dokter balas chat sialan memang gue sumpahin itu dokter kualat gue viralin,negative
rumah sakit khusus untuk orang yang punya waktu lebih jadwal jam 15 00 sampai jam 17 43 masih antri walaupun anda datang duluan tapi tidak didahulukan kalau nomer antrian anda belum sampai walaupun nomer sebelum anda datang jauh setelah anda,negative
pelayanannya masih kurang bagus pasien pasien yang tidak ada indikasi rawat inap dimasukkan karena kenalan ada keluarga staf padahal ada pasien lain yang memerlukan,negative
pengalaman yang buruk di primaya depok saya datang pagi pagi untuk ke dokter gizi dan booking dari alodokter dan sudah bayar di aplikasi tapi ternyata dokternya cuti dan sistem di alodok enggak di update sama rs jadi orang masih bisa daftar,negative
alhamdulillah dapat pelayanan yang sangat memuaskan di rumah sakit permata,positive
mau check dari jam 3 sampai jam 4 38 masih belum datang itu dokter enggak tau deh tuh dokter datang atau enggak? ditanyain sama petugas blgnya bentar lagi bentar lagi terus pelayanan yang buruk,negative
setelah pemeriksaan ke bagian farmasi menunggu antrian lama disarankan di ambil sore biar langsung akhirnya sore balik ngamb,negative
pelayanan nya sangat bagus tidak membeda bedakan pasien staf bidan bidan nya sangat ramah,negative
keterampilan komunikasi yang buruk dari salah satu dokter di divisi neurologi mereka menyampaikan berita sedih tanpa simpati sama sekali lalu memaksa anda melakukan rutinitas mahal secepatnya berdasarkan ketakutan anda sesuatu mungkin terjadi pada orang yang anda cintai bahkan ketika,negative
semua stafnya baik dan sangat ramah informatif dan sangat membantu,positive
gila ini rs pelayanan mbak repsesionis pendaftaran sangat amat enggak ramah dengan pasien,negative
pelayanan tidak bagus padahal bayar enggak pakai bpjs tapi dipersulit! sudah begitu perawatnya judes² ! tolong diperbaiki lagi ya!!!!,positive
terimakasih dokter gigi inda sapa bm dan suster anggun tlh mambantu saya sepenuh nya sehingga tumor di mulut saya sudah hilang dan sembuh sudah bisa senyum lagi terima kasih banyak dok dan suster semoga kebaikan nyadi balas sama yang kuasa amin mantap pokok nya,positive
petugasnya ramah terutama di bagian radiologi dijelaskan dengan bahasa yang mudah dimengerti apalagi mas wawan ramah dan cekatan,negative
alhamdulillah hari ini ibu saya sudah bisa pulang selesai dari operasi dan dirawat inap di ruang jedah ruangan dan kamarnya sangat bersih nyaman serta pelayanan dari perawatnya juga sangat baik sangat ramah dan selalu mengontrol pasien dengan rutin !hati!!melipat_tangan_warna_kulit_cerah!,positive
mulai dari administrasi cepat untuk pelayanan di poli mata mulai dari cek minus mata ners dan dokter nya juga ramah dan baik,positive
tidak pernah pindah rumah sakit tetapi sekarang saya sedang mempertimbangkannya dokter gigi deliana sikap anda sangat buruk! jika ada pasien lain yang mengantre saya bisa mengerti saya harus menunggu 57 menit karena alasan pribadi anda! saya sakit gigi pada hari kerja pukul 7 malam menyerahlah pengalaman yang sangat buruk,negative
had a surgery with dari yuma he is the best friendliest service from al the nurses and very attentive tapi patients needs,positive
staffs nurses nya tidak ramah semua tidak ada panggil kak pak bu service kurang bagus mineral water pun tidak di sedia di kamar untuk pendamping tidak di prepare di sofa bed cleaning service tidak standby atau beberes tiap hari mohon di bantu untuk training staffs nurses nya,negative
hari ini datang ke rsu dengan tujuan mcu pas datang saya bertanya petugas yang ada diloket dan disuruh ambil no antrian setelah dapat no antrian saya isi biodata dan tunggu dipanggil tidak lama menunggu no antrian saya dipanggil diloket,negative
tggl 8 oktober anak saya dirawat atas nama pasien umur 10 bulan sumayya niswatun salimah menggunakan bpjs bpjs saya kelas 1 ditaro dikls dua gamasalah ada tiga bed khusus ruangan anak di lantai 3 yang saya permasalahkan jam besuk disesuaikan dengan prosedur dan hanya maksimal didlm 3 orang akan tetapi di bed seblah saya dengan anak sekitar umur 14 15 tahun laki laki sekeluarga birisiknya meminta ampun ini ruangan anak loh gila lu anak gua enggak tidur tidur mendengarkan ocehan ibu ibu dan susternya juga setiap cek kstu brisik mengomongnya terlalu bising dan ternyata yang dirawat itu adik dari salh satu dokter yang krja di rs ini disitu gua enggak tau nmanya siapa itu dokter dari siang sampai sore sekitar maghrib telfonan mulu kayak lagi ngerjain lapran anak gua tidur bangun tidur bangun benar benar brisik gila ya diruangan anak loh mentang2 dokter yang krja disitu seenaknya gua mengadu ke suster pun enggak ada tindakan yaiyalah bagaimana berani dia orang dokter yang krja di situ sendiri kacaw!!!!!!!! jangan mentang2 dokter seenak jidat,negative
pelayanan benar benar buruk datang dari jam 4 sore sampai jam set 7 dokter masih belum datang disuruh menunggu lagi dan lagi saat dikonfirmasi ke bagian resepsionis lagi ternyata dokter tidak datang keterlaluan not recomended mending ke rs lain saja!!!!,negative
pelayanan perawat dipoli sangat menyenangkan dan ramah terutama bd ervina sangat membantu yang terus terang saya ragu apakah mau lahiran dirs tersebut atau engak namun bd ervina menyakinkan saya terkait biaya pun mau diberikan benefit yang menurut saya cukup menarik apalagi saya sudah percaya dengan kopetensi dari gahrani sewaktu menangani persalinan normal saya beliau sangat sabar dan siaga enggak sangka tengah malam pun beliu datang tepat saat pembukaan saya lengkap !wajah_memelas! namun meskipun rs nya tergolong sudah lama kebersihan lingkungan masih bisa dikatakan bersih dan terawat hanya saja bagian kamar mandi nya yang mungkin bisa direnovasi lagi closed nya terimakasih,positive
rumah sakit favorit saya untuk pemeriksaan kesehatan tahunan meskipun berjarak 1 atau 2 kilometer dari jalan utama yos sudarso rumah sakit ini mudah diakses karena terdapat banyak papan petunjuk menuju rumah sakit tersebut,negative
rumah sakit buruk parkiran pintu masuk enggak ada yang jaga pas lagi mengaco pintu masuk parkiran pelayanan buruk,negative
sebenarnya saya tidak mau ke rumah sakit saya hanya ingin tetap sehat tapi pelayanan di rumah sakit ini sangat bagus dokternya lengkap mulai dari prof sub spesialis,negative
jadwal enggak sesuai,positive
